,DATUMVOLEB,OBVOD,CKAND,VSTRANA,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST,HLASY_K1,PROC_K1,URIZ_PR_K1,ZVOLEN_K1,LOS_K1,HLASY_K2,PROC_K2,URIZ_PR_K2,ZVOLEN_K2,LOS_K2,NAZEV_VS
736,2000-11-12,2,1,53,Karel,Černík,PaedDr.,,61.0,starosta,Sokolov,560286.0,99.0,53.0,A,5099,23.13,23.1362584509279,2,0,5215,45.21,45.21022973558734,0,0,Občanská demokratická strana
737,2000-11-12,2,2,208,Jan,Hadrava,,,45.0,starosta města Loket,Loket,560537.0,102.0,102.0,A,6060,27.49,27.49671037705885,2,0,6320,54.78,54.78977026441265,1,0,Čtyřkoalice
738,2000-11-12,2,3,7,Rudolf,Macháček,MUDr.,,44.0,lékař,Sokolov,560286.0,7.0,7.0,A,3687,16.72,16.72943418485412,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
739,2000-11-12,2,4,47,Ladislav,Mrázek,,,47.0,statik,Sokolov,560286.0,47.0,47.0,A,4514,20.48,20.48187304324152,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
740,2000-11-12,2,5,80,Stanislav,Svoboda,Ing.,,51.0,soukromý podnikatel,Mariánské Lázně,554642.0,99.0,80.0,A,2679,12.15,12.1557239439176,0,0,0,0.0,0.0,0,0,Nezávislí kandidáti
741,2000-11-12,5,1,7,Bohumil,Bocian,Ing.,,54.0,technik,Chomutov,562971.0,7.0,7.0,A,3545,15.84,15.84711667411712,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
742,2000-11-12,5,2,53,Alexandr,Novák,,,44.0,starosta,Chomutov,562971.0,53.0,53.0,A,5343,23.88,23.88466696468484,2,0,9943,53.58,53.58374649708989,1,0,Občanská demokratická strana
743,2000-11-12,5,3,47,Ladislav,Drlý,Ing.,,46.0,senátor PČR,Chomutov,562971.0,47.0,47.0,A,7235,32.34,32.34242288779615,2,0,8613,46.41,46.4162535029101,0,0,Komunistická strana Čech a Moravy
744,2000-11-12,5,4,88,Jiří,Leitner,Ing.,,57.0,místostarosta,Jirkov,563099.0,99.0,88.0,A,3664,16.37,16.37907912382655,0,0,0,0.0,0.0,0,0,NEZÁVISLÍ
745,2000-11-12,5,5,208,Zdislava,Binterová,,,43.0,sociální pracovník,Chomutov,562971.0,102.0,102.0,A,2583,11.54,11.54671434957532,0,0,0,0.0,0.0,0,0,Čtyřkoalice
746,2000-11-12,8,1,7,František,Jirava,MUDr.,,59.0,primář oddělení,Holoubkov,559814.0,7.0,7.0,A,6091,18.39,18.3990333786437,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
747,2000-11-12,8,2,80,Jiří,Vracovský,,,51.0,podnikatel,Rokycany,559717.0,99.0,80.0,A,2377,7.18,7.18018426219604,0,0,0,0.0,0.0,0,0,Nezávislí kandidáti
748,2000-11-12,8,3,47,Helena,Suchá,,,41.0,moderátorka,Plzeň,2.0,99.0,47.0,A,7806,23.57,23.57951971001359,2,0,9813,39.23,39.23316807932192,0,0,Komunistická strana Čech a Moravy
749,2000-11-12,8,4,208,Jiří,Holenda,Doc. RNDr.,CSc.,67.0,vysokoškolský učitel,Plzeň,2.0,99.0,13.0,A,4846,14.63,14.63827216432563,0,0,0,0.0,0.0,0,0,Čtyřkoalice
750,2000-11-12,8,5,125,Jan,Roj,,,49.0,soukromý podnikatel,Plzeň,2.0,125.0,125.0,A,579,1.74,1.74898051653828,0,0,0,0.0,0.0,0,0,Unie pro Evropu
751,2000-11-12,8,6,53,Luděk,Sefzig,MUDr.,,43.0,lékař,Rokycany,559717.0,99.0,53.0,A,7333,22.15,22.15073251774656,2,0,15199,60.76,60.76683192067807,1,0,Občanská demokratická strana
752,2000-11-12,8,7,128,František,Pillmann,MUDr.,,44.0,vedoucí referátu OkÚ,Plzeň,2.0,128.0,128.0,A,4073,12.3,12.30327745053617,0,0,0,0.0,0.0,0,0,Akce za zrušení Senátu
753,2000-11-12,11,1,7,Petr,Smutný,Ing.,,53.0,senátor P ČR,Klenčí pod Čerchovem,553794.0,7.0,7.0,A,7988,23.68,23.68147994426491,2,0,11084,56.09,56.09595627309074,1,0,Česká strana sociálně demokratická
754,2000-11-12,11,2,125,Vladimír,Šimčík,,,46.0,technik,Železná Ruda,557528.0,125.0,125.0,A,391,1.15,1.15917108890931,0,0,0,0.0,0.0,0,0,Unie pro Evropu
755,2000-11-12,11,3,53,Pavel,Faschingbauer,Mgr.,,63.0,přednosta OkÚ,Domažlice,553425.0,99.0,53.0,A,6078,18.01,18.01903293706086,0,0,0,0.0,0.0,0,0,Občanská demokratická strana
756,2000-11-12,11,4,208,Ivan,Petrů,Mgr.,,54.0,přednosta OkÚ,Klatovy,555771.0,99.0,102.0,A,3821,11.32,11.32785864634905,0,0,0,0.0,0.0,0,0,Čtyřkoalice
757,2000-11-12,11,5,80,Jaroslav,Komora,Ing.,CSc.,40.0,soukromý podnikatel,Plzeň,2.0,99.0,80.0,A,6282,18.62,18.62381785301354,2,0,8675,43.9,43.90404372690925,0,0,Nezávislí kandidáti
758,2000-11-12,11,6,80,Tomislav,Vodička,,,55.0,podnikatel,Klatovy,555771.0,99.0,80.0,A,3660,10.85,10.85055290385698,0,0,0,0.0,0.0,0,0,Nezávislí kandidáti
759,2000-11-12,11,7,47,Jaroslav,Dolejší,Mgr.,,61.0,učitel ZŠ,Kolinec,556467.0,47.0,47.0,A,5278,15.64,15.64732738430523,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
760,2000-11-12,11,8,43,Karel,Jachan,,,60.0,důchodce,Úsilov,554405.0,43.0,43.0,A,129,0.38,0.38243752038184,0,0,0,0.0,0.0,0,0,Vlastenecká republikánská strana
761,2000-11-12,11,9,2,Jaroslav,Fridrich,Mgr.,,55.0,marketing. special.,Praha,1.0,99.0,2.0,A,104,0.3,0.30832172185823,0,0,0,0.0,0.0,0,0,Česká strana národně sociální
762,2000-11-12,14,1,113,Hana,Urbancová,Ing. arch.,,45.0,architektka,České Budějovice,544256.0,113.0,113.0,A,2888,7.78,7.78688524590163,0,0,0,0.0,0.0,0,0,Volba pro město
763,2000-11-12,14,2,98,Jaroslav,Pavlíček,,,57.0,polárník,Písek,549240.0,98.0,98.0,A,855,2.3,2.30532786885245,0,0,0,0.0,0.0,0,0,Pravý blok
764,2000-11-12,14,3,53,Jiří,Pospíšil,PhDr.,,51.0,senátor,České Budějovice,544256.0,53.0,53.0,A,10547,28.43,28.4377696289905,2,0,10290,51.86,51.86753364584908,1,0,Občanská demokratická strana
765,2000-11-12,14,4,47,Petr,Braný,RSDr.,,49.0,uvolněný zastupitel,České Budějovice,544256.0,47.0,47.0,A,6057,16.33,16.33142795513373,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
766,2000-11-12,14,5,7,Vladimír,Papež,JUDr.,,50.0,advokát,České Budějovice,544256.0,7.0,7.0,A,5503,14.83,14.83768334771354,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
767,2000-11-12,14,6,5,Jiří,Šumský,,,44.0,ekonom,České Budějovice,544256.0,5.0,5.0,A,850,2.29,2.291846419327,0,0,0,0.0,0.0,0,0,Strana zelených
768,2000-11-12,14,7,208,Petr,Petr,MUDr.,PhD.,53.0,lékař - internista,České Budějovice,544256.0,1.0,1.0,A,10388,28.0,28.0090595340811,2,0,9549,48.13,48.13246635415091,0,0,Čtyřkoalice
769,2000-11-12,17,1,47,Libuše,Eliášová,RSDr.,,53.0,ředitelka muzea,Praha 4,500119.0,47.0,47.0,A,3772,12.19,12.19488539006175,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
770,2000-11-12,17,2,208,Edvard,Outrata,,,64.0,statistik,Praha 6,500178.0,99.0,102.0,A,7478,24.17,24.17639261582231,2,0,12659,62.25,62.25227440373739,1,0,Čtyřkoalice
771,2000-11-12,17,3,7,Otto,Kechner,,,43.0,náměstek primátora,Praha 7,500186.0,7.0,7.0,A,1934,6.25,6.25262681452264,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
772,2000-11-12,17,4,80,Kateřina,Besserová,,,46.0,externí poradkyně,Praha 2,500089.0,99.0,80.0,A,4681,15.13,15.13368465293718,0,0,0,0.0,0.0,0,0,Nezávislí kandidáti
773,2000-11-12,17,5,53,Jan,Krámek,,,54.0,senátor,Praha 5,500143.0,53.0,53.0,A,6843,22.12,22.12343603504574,2,0,7676,37.74,37.7477255962626,0,0,Občanská demokratická strana
774,2000-11-12,17,6,2,Radim,Uzel,MUDr.,CSc.,60.0,lékař,Praha 8,500208.0,99.0,2.0,A,6223,20.11,20.11897449161035,0,0,0,0.0,0.0,0,0,Česká strana národně sociální
775,2000-11-12,17,7,80,Edita,Maríková,Ing,,56.0,ekonomka,Praha 6,500178.0,99.0,80.0,N,0,0.0,0.0,0,0,0,0.0,0.0,0,0,Nezávislí kandidáti
776,2000-11-12,20,1,53,Zdeněk,Klausner,,,52.0,senátor,Praha 4,500119.0,53.0,53.0,A,8794,26.05,26.05243667604799,0,0,0,0.0,0.0,0,0,Občanská demokratická strana
777,2000-11-12,20,2,47,Miroslav,Prokeš,RNDr.,,52.0,průvodce,Praha,1.0,47.0,47.0,A,3565,10.56,10.56139831136127,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
778,2000-11-12,20,3,7,Světlana,Navarová,Ing.,,44.0,porad.předsedy vlády,Praha 4,500119.0,7.0,7.0,A,3149,9.32,9.32898829802992,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
779,2000-11-12,20,4,98,Rudolf,Mazáč,,,61.0,podnikatel,Praha,1.0,99.0,98.0,A,656,1.94,1.94341579025329,0,0,0,0.0,0.0,0,0,Pravý blok
780,2000-11-12,20,5,208,Josef,Zieleniec,,,54.0,ekonom,Praha 2,500089.0,99.0,102.0,A,17591,52.11,52.1137609243075,1,0,0,0.0,0.0,0,0,Čtyřkoalice
781,2000-11-12,23,1,7,Jiří,Paroubek,Ing.,,48.0,"ekonom,nám.primátora",Praha,1.0,7.0,7.0,A,4026,14.22,14.22966811578835,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
782,2000-11-12,23,2,47,František,Beneš,Ing.,CSc.,56.0,zeměměřič,Praha,1.0,47.0,47.0,A,4439,15.68,15.6893931361114,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
783,2000-11-12,23,3,98,Petr,Cibulka,,,50.0,novinář,Praha,1.0,98.0,98.0,A,4012,14.18,14.18018591170961,0,0,0,0.0,0.0,0,0,Pravý blok
784,2000-11-12,23,4,88,Jiří,Novák,Ing.,,59.0,dopravní specialista,Praha,1.0,88.0,88.0,A,2221,7.84,7.84999823277842,0,0,0,0.0,0.0,0,0,NEZÁVISLÍ
785,2000-11-12,23,5,208,Jiřina,Voňková,JUDr.,CSc.,61.0,poradkyně g.ř.věz.sl,Praha,1.0,1.0,1.0,A,5212,18.42,18.42151768988795,2,0,8386,48.34,48.34822715479965,0,0,Čtyřkoalice
786,2000-11-12,23,6,53,Alena,Palečková,RNDr.,,53.0,senátorka,Praha,1.0,53.0,53.0,A,8383,29.62,29.62923691372424,2,0,8959,51.65,51.65177284520034,1,0,Občanská demokratická strana
787,2000-11-12,26,1,53,Daniela,Filipiová,Ing.arch.,,43.0,architekt,Praha 3,500097.0,53.0,53.0,A,11770,39.53,39.53644608666442,2,0,12036,54.29,54.29692786574637,1,0,Občanská demokratická strana
788,2000-11-12,26,2,47,Jaroslav,Lemák,RSDr.,,54.0,zást.šéfredaktora,Praha 2,500089.0,47.0,47.0,A,3214,10.79,10.79610345985891,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
789,2000-11-12,26,3,208,Vladimír,Zeman,Ing.,,58.0,senátor,Praha 9,500216.0,102.0,102.0,A,9373,31.48,31.48471615720524,2,0,10131,45.7,45.70307213425362,0,0,Čtyřkoalice
790,2000-11-12,26,4,7,Vladimír,Polanecký,MUDr.,,58.0,"lékař, hygienik",Praha 4,500119.0,99.0,7.0,A,5413,18.18,18.18273429627141,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
791,2000-11-12,29,1,208,Zdeněk,Bárta,Mgr.,,51.0,evangelický farář,Litoměřice,564567.0,99.0,1.0,A,12702,35.6,35.60376723847965,2,0,19104,66.91,66.9118419670064,1,0,Čtyřkoalice
