,DATUMVOLEB,OBVOD,CKAND,VSTRANA,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST,HLASY_K1,PROC_K1,URIZ_PR_K1,ZVOLEN_K1,LOS_K1,HLASY_K2,PROC_K2,URIZ_PR_K2,ZVOLEN_K2,LOS_K2,NAZEV_VS
901,2002-10-25,3,1,140,Petr,Borka,Ing.,,41.0,ekonom,Praha 6,500178.0,140.0,140.0,A,238,1.42,1.42455258274974,0,0,0,0.0,0.0,0,0,Balbínova poetická strana
902,2002-10-25,3,2,47,Václav,Černý,,,56.0,politický pracovník,Cheb,554481.0,47.0,47.0,A,4480,26.81,26.81510743999521,2,0,8369,35.25,35.25125310644033,0,0,Komunistická strana Čech a Moravy
903,2002-10-25,3,3,7,Ladislav,Macák,Mgr.,,57.0,právník,Tachov,560715.0,7.0,7.0,A,4273,25.57,25.57610582390614,2,0,15372,64.74,64.74874689355966,1,0,Česká strana sociálně demokratická
904,2002-10-25,3,4,102,Vojtěch,Šrámek,Ing.,,48.0,ředitel odboru MŠMT,Kladruby,560928.0,102.0,102.0,A,1976,11.82,11.82737774585503,0,0,0,0.0,0.0,0,0,Unie svobody - Demokratická unie
905,2002-10-25,3,5,5,Karel,Nykles,RNDr.,,42.0,ekolog,Mariánské Lázně,554642.0,99.0,5.0,A,741,4.43,4.43526665469563,0,0,0,0.0,0.0,0,0,Strana zelených
906,2002-10-25,3,6,80,Hana,Heyduková,Ing.,,52.0,ředitelka,Františkovy Lázně,554529.0,99.0,80.0,A,1671,10.0,10.00179565451607,0,0,0,0.0,0.0,0,0,Nezávislí kandidáti
907,2002-10-25,3,7,53,Jan,Volavka,Mgr.,,53.0,psycholog,Mariánské Lázně,554642.0,53.0,53.0,A,3328,19.91,19.91979409828215,0,0,0,0.0,0.0,0,0,Občanská demokratická strana
908,2002-10-25,3,8,308,Ivan,Svoboda,Ing.,,46.0,učitel,Plzeň,2.0,134.0,128.0,E,0,0.0,0.0,0,0,0,0.0,0.0,0,0,Váš hlas...plat našich senátorů půjde na zdravotn.
909,2002-10-25,6,1,129,Jan,Bartoň,,,52.0,starosta obce,Staňkovice,543128.0,129.0,129.0,A,3102,12.96,12.96822742474916,0,0,0,0.0,0.0,0,0,Sdružení nezávislých
910,2002-10-25,6,2,7,Ivan,Havlíček,RNDr.,,57.0,senátor,Praha 5,500143.0,7.0,7.0,A,3373,14.1,14.10117056856187,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
911,2002-10-25,6,3,47,Filip,Celba,RSDr. Ing.,,58.0,starosta obce,Slabce,542415.0,47.0,47.0,A,5795,24.22,24.22658862876254,2,0,15234,45.28,45.28402841770458,0,0,Komunistická strana Čech a Moravy
912,2002-10-25,6,4,53,Miloslav,Pelc,,,57.0,starosta města,Nové Strašecí,542164.0,53.0,53.0,A,5964,24.93,24.93311036789297,2,0,18407,54.71,54.71597158229541,1,0,Občanská demokratická strana
913,2002-10-25,6,5,102,Bohuslav,Kuneš,Ing.,,59.0,ředitel střed.školy,Žatec,566985.0,102.0,102.0,A,2598,10.86,10.86120401337792,0,0,0,0.0,0.0,0,0,Unie svobody - Demokratická unie
914,2002-10-25,6,6,143,František,Povolný,Mgr.,,52.0,ředitel Muzea T.G.M.,Rakovník,541656.0,13.0,143.0,A,1282,5.35,5.35953177257525,0,0,0,0.0,0.0,0,0,Evropští demokraté
915,2002-10-25,6,7,308,Ladislav,Půlpán,,,56.0,umělecký řemeslník,Praha 6,500178.0,99.0,128.0,A,1806,7.55,7.55016722408026,0,0,0,0.0,0.0,0,0,Váš hlas...plat našich senátorů půjde na zdravotn.
916,2002-10-25,9,1,53,Zdeněk,Prosek,,,51.0,technik,Plzeň,2.0,53.0,53.0,A,6383,23.73,23.73303588027514,2,0,7921,25.97,25.97815748909514,0,0,Občanská demokratická strana
917,2002-10-25,9,2,47,Jana,Bystřická,,,52.0,politická pracovnice,Plzeň 7-Radčice,554766.0,47.0,47.0,A,4991,18.55,18.55735266778211,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
918,2002-10-25,9,3,7,Jiří,Samek,,,71.0,zástupce starosty,Plzeň,2.0,7.0,7.0,A,2892,10.75,10.75292805354155,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
919,2002-10-25,9,4,102,Richard,Sequens,MUDr.,,46.0,chirurg,Plzeň,2.0,99.0,102.0,A,12629,46.95,46.95668339840118,2,0,22570,74.02,74.02184251090485,1,0,Unie svobody - Demokratická unie
920,2002-10-25,9,5,308,Vladimír,Vybíral,Ing.,,61.0,elektrotechnik,Plzeň,2.0,99.0,128.0,E,0,0.0,0.0,0,0,0,0.0,0.0,0,0,Váš hlas...plat našich senátorů půjde na zdravotn.
921,2002-10-25,12,1,7,Pavel,Rychetský,JUDr.,,59.0,právník,Praha 4,500119.0,7.0,7.0,A,7918,29.2,29.20585740105492,2,0,19090,50.89,50.89580889410259,1,0,Česká strana sociálně demokratická
922,2002-10-25,12,2,102,Karel,Schwarzenberg,,,64.0,hospodář,Sýkořice,542466.0,99.0,102.0,A,6371,23.49,23.49968647412489,0,0,0,0.0,0.0,0,0,Unie svobody - Demokratická unie
923,2002-10-25,12,3,129,Zdeněk,Prokopec,Ing.,,59.0,přednosta okr. úřadu,Písek,549240.0,99.0,129.0,A,2023,7.46,7.46191582752388,0,0,0,0.0,0.0,0,0,Sdružení nezávislých
924,2002-10-25,12,4,53,Pavel,Pavel,Ing.,,45.0,místostarosta,Strakonice,550787.0,53.0,53.0,A,7488,27.61,27.61978532698904,2,0,18418,49.1,49.1041911058974,0,0,Občanská demokratická strana
925,2002-10-25,12,5,47,Pavel,Poláček,Ing.,CSc.,64.0,učitel,Praha 4 - Háje,999997.0,99.0,47.0,A,3311,12.21,12.21275497030725,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
926,2002-10-25,12,6,308,Jan,Pillmann,MUDr.,,40.0,lékař,Domažlice,553425.0,128.0,128.0,E,0,0.0,0.0,0,0,0,0.0,0.0,0,0,Váš hlas...plat našich senátorů půjde na zdravotn.
927,2002-10-25,15,1,7,Milan,Štěch,,,48.0,Předseda ČMKOS,České Budějovice,544256.0,7.0,7.0,A,8622,37.1,37.10621449474952,2,0,20427,60.16,60.16257768091184,1,0,Česká strana sociálně demokratická
928,2002-10-25,15,2,102,Jaroslav,Holík,,,60.0,trenér,Jihlava,586846.0,99.0,102.0,A,4291,18.46,18.46703391289378,0,0,0,0.0,0.0,0,0,Unie svobody - Demokratická unie
929,2002-10-25,15,3,53,Jan,Litomiský,,,59.0,úředník,Vyskytná,549142.0,53.0,53.0,A,6269,26.97,26.97968669306248,2,0,13526,39.83,39.83742231908815,0,0,Občanská demokratická strana
930,2002-10-25,15,4,47,Václav,Štěpán,,,62.0,učitel,Humpolec,547999.0,47.0,47.0,A,4054,17.44,17.44706489929419,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
931,2002-10-25,15,5,308,Aleš,Kubát,,,40.0,průvodce,Praha 4,500119.0,99.0,128.0,E,0,0.0,0.0,0,0,0,0.0,0.0,0,0,Váš hlas...plat našich senátorů půjde na zdravotn.
932,2002-10-25,18,1,308,Dana,Zaklová,Ing.,,43.0,ekonomka,Praha 4,500119.0,99.0,128.0,E,0,0.0,0.0,0,0,0,0.0,0.0,0,0,Váš hlas...plat našich senátorů půjde na zdravotn.
933,2002-10-25,18,2,7,Zdeněk,Vojíř,Ing.,,65.0,"stav.inženýr,senátor",Příbram,539911.0,7.0,7.0,A,5794,24.65,24.65951651344909,2,0,13671,44.32,44.32017117292355,0,0,Česká strana sociálně demokratická
934,2002-10-25,18,3,53,Jaromír,Volný,Ing.,,56.0,přednosta okr.úřadu,Příbram,539911.0,53.0,53.0,A,8334,35.46,35.46986721144024,2,0,17175,55.67,55.67982882707644,1,0,Občanská demokratická strana
935,2002-10-25,18,4,1,Josef,Vacek,Mgr.,,43.0,starosta,Příbram,539911.0,1.0,1.0,A,3964,16.87,16.8709567585972,0,0,0,0.0,0.0,0,0,Křesťan.a demokrat.unie-Českosl.strana lidová
936,2002-10-25,18,5,47,Antonín,Bartoň,Ing.,,63.0,politický pracovník,Příbram,539911.0,47.0,47.0,A,5404,22.99,22.99965951651344,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
937,2002-10-25,21,1,5,Jaroslav,Staněk,JUDr.Ing.,CSc.,49.0,soukromý podnikatel,Praha,1.0,5.0,5.0,A,1898,7.03,7.03093165401,0,0,0,0.0,0.0,0,0,Strana zelených
938,2002-10-25,21,2,7,Jan,Obst,JUDr.,,50.0,předseda ČMFS,Praha 5,500143.0,7.0,7.0,A,3316,12.28,12.28375625115762,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
939,2002-10-25,21,3,102,Václav,Krása,,,50.0,poradce,Praha,1.0,102.0,102.0,A,6998,25.92,25.9233191331728,2,0,13724,43.79,43.79487506781121,0,0,Unie svobody - Demokratická unie
940,2002-10-25,21,4,141,Jan,Kukačka,,,58.0,"konstruktér,ekonom",Praha 5,500143.0,28.0,141.0,E,0,0.0,0.0,0,0,0,0.0,0.0,0,0,Národní sjednocení
941,2002-10-25,21,5,53,Miroslav,Škaloud,RNDr.,,54.0,starosta,Praha 5,500143.0,53.0,53.0,A,11342,42.01,42.01518799777736,2,0,17613,56.2,56.20512493218878,1,0,Občanská demokratická strana
942,2002-10-25,21,6,47,Karel,Janda,Ing.,,62.0,podnikatel,Praha 5,500143.0,47.0,47.0,A,2398,8.88,8.88312650490831,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
943,2002-10-25,21,7,308,Edita,Mariková,Ing.,,58.0,ekonomka,Praha 6,500178.0,99.0,128.0,E,0,0.0,0.0,0,0,0,0.0,0.0,0,0,Váš hlas...plat našich senátorů půjde na zdravotn.
944,2002-10-25,21,8,104,Jozef,Wagner,Mgr.,,62.0,"ekonom,právník",Praha 5,500143.0,104.0,104.0,A,1043,3.86,3.86367845897388,0,0,0,0.0,0.0,0,0,Občanská koalice - Politický klub
945,2002-10-25,24,1,53,Josef,Pavlata,,,53.0,senátor,Praha 9,500216.0,53.0,53.0,A,8695,31.91,31.91177010313061,2,0,18664,56.52,56.52331920048455,1,0,Občanská demokratická strana
946,2002-10-25,24,2,274,Jiřina,Nováková,RNDr.,CSc.,56.0,zástupce starosty,Praha 9,500216.0,13.0,13.0,A,1381,5.06,5.06844790252137,0,0,0,0.0,0.0,0,0,"Koalice ED, ODA"
947,2002-10-25,24,3,7,Josef,Dobrý,Ing.,,65.0,starosta,Praha,1.0,7.0,7.0,A,4535,16.64,16.64403420560061,2,0,14356,43.47,43.47668079951544,0,0,Česká strana sociálně demokratická
948,2002-10-25,24,4,80,František,Vondráček,,,50.0,podnikatel,Mratín,538515.0,99.0,80.0,A,3335,12.23,12.23987961977465,0,0,0,0.0,0.0,0,0,Nezávislí kandidáti
949,2002-10-25,24,5,129,Martin,Schulz,,,48.0,novinář,Praha,1.0,99.0,129.0,A,2264,8.3,8.30917165192498,0,0,0,0.0,0.0,0,0,Sdružení nezávislých
950,2002-10-25,24,6,47,Evžen,Smrkovský,Ing.,CSc.,58.0,technolog,Praha,1.0,99.0,47.0,A,3136,11.5,11.50952398429184,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
951,2002-10-25,24,7,102,Sylva,Rychtalíková,JUDr.,,42.0,advokát,Praha,1.0,102.0,102.0,A,2391,8.77,8.77527801225823,0,0,0,0.0,0.0,0,0,Unie svobody - Demokratická unie
952,2002-10-25,24,8,135,Petr,Fiala,MUDr.Ing.,,49.0,"lékař,ředitel nemoc.",Praha,1.0,135.0,135.0,A,1510,5.54,5.54189452049766,0,0,0,0.0,0.0,0,0,Naděje
953,2002-10-25,24,9,308,Otakar,Haering,,,,zahradník - podnikat,Praha 4,500119.0,99.0,128.0,E,0,0.0,0.0,0,0,0,0.0,0.0,0,0,Váš hlas...plat našich senátorů půjde na zdravotn.
954,2002-10-25,27,1,132,John,Bok,,,56.0,živnostník,Praha 8,500208.0,99.0,132.0,A,1274,4.55,4.55683525287931,0,0,0,0.0,0.0,0,0,Aktiv nezávislých občanů
955,2002-10-25,27,2,2,Jiří,Hanzlíček,RNDr.,,64.0,ekologický poradce,Praha 4,500119.0,99.0,2.0,A,187,0.66,0.6688604335074,0,0,0,0.0,0.0,0,0,Česká strana národně sociální
956,2002-10-25,27,3,98,Petr,Cibulka,,,51.0,nezávislý novinář,Praha 1,500054.0,98.0,98.0,A,1782,6.37,6.37384648401173,0,0,0,0.0,0.0,0,0,Pravý Blok
957,2002-10-25,27,4,129,Jiří,Kotalík,Doc.PhDr.,CSc.,51.0,"rektor AVU,historik",Praha 4,500119.0,99.0,129.0,A,3105,11.1,11.10594463123256,0,0,0,0.0,0.0,0,0,Sdružení nezávislých
958,2002-10-25,27,5,7,Irena,Ondráčková,Ing.,,44.0,ekonomka,Praha 2,500089.0,7.0,7.0,A,2758,9.86,9.86479719579369,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
