,DATUMVOLEB,OBVOD,CKAND,VSTRANA,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST,HLASY_K1,PROC_K1,URIZ_PR_K1,ZVOLEN_K1,LOS_K1,HLASY_K2,PROC_K2,URIZ_PR_K2,ZVOLEN_K2,LOS_K2,NAZEV_VS
1567,2007-04-27,63,1,103,Vladimír,Juračka,PhDr.,,57.0,středoškolský profesor,Hranice,513750.0,99.0,103.0,A,2714,14.38,14.38185575751152,0,0,0,0.0,0.0,0,0,Strana pro otevřenou společnost
1568,2007-04-27,63,2,53,Elena,Grambličková,Mgr.,,57.0,náměstkyně primátora,Přerov,511382.0,53.0,53.0,A,2809,14.88,14.88527370038683,0,0,0,0.0,0.0,0,0,Občanská demokratická strana
1569,2007-04-27,63,3,137,Monika,Holečková,Ing.,,40.0,podnikatel,Přerov,511382.0,99.0,137.0,A,1012,5.36,5.36272587568226,0,0,0,0.0,0.0,0,0,Strana zdravého rozumu
1570,2007-04-27,63,4,129,Jaroslav,Suchánek,,,53.0,starosta obce,Domaželice,513211.0,129.0,129.0,A,373,1.97,1.97657781781569,0,0,0,0.0,0.0,0,0,SNK Evropští demokraté
1571,2007-04-27,63,5,88,Jiří,Klein,Doc. MUDr.,Ph.D.,44.0,"chirurg, vysokoškolský pedagog",Velký Újezd,505668.0,99.0,88.0,A,1381,7.31,7.31810714853478,0,0,0,0.0,0.0,0,0,NEZÁVISLÍ
1572,2007-04-27,63,6,7,Jiří,Lajtoch,Ing.,,53.0,primátor města Přerova,Přerov,511382.0,7.0,7.0,A,3946,20.91,20.91039160616819,2,0,5552,53.23,53.23616837664205,1,0,Česká strana sociálně demokratická
1573,2007-04-27,63,7,1,Jiří,Bakalík,Ing.,,45.0,tajemník magistrátu,Přerov,511382.0,1.0,1.0,A,2814,14.91,14.9117693815908,0,0,0,0.0,0.0,0,0,Křesťan.a demokrat.unie-Českosl.strana lidová
1574,2007-04-27,63,8,47,Josef,Nekl,RSDr.,,53.0,podnikatel,Přerov,511382.0,47.0,47.0,A,3822,20.25,20.25329871230989,2,0,4877,46.76,46.76383162335794,0,0,Komunistická strana Čech a Moravy
