,DATUMVOLEB,OBVOD,CKAND,VSTRANA,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST,HLASY_K1,PROC_K1,URIZ_PR_K1,ZVOLEN_K1,LOS_K1,HLASY_K2,PROC_K2,URIZ_PR_K2,ZVOLEN_K2,LOS_K2,NAZEV_VS
1778,2010-10-15,1,1,137,Věra,Procházková,MUDr.,,56.0,"léčebná ředit.nemoc., záchran.",Karlovy Vary,554961.0,155.0,137.0,A,1746,5.21,5.2120958834592,0,0,0,0.0,0.0,0,0,"Suverenita-blok J.Bobošíkové,str.zdravého rozumu"
1779,2010-10-15,1,2,53,Josef,Pavel,JUDr.,,58.0,generální ředitel,Karlovy Vary,554961.0,53.0,53.0,A,5135,15.32,15.32881578554583,2,0,4007,28.24,28.24615818412519,0,0,Občanská demokratická strana
1780,2010-10-15,1,3,701,Jaroslav,Žák,MUDr.,,47.0,lékař,Karlovy Vary,554961.0,701.0,701.0,A,1875,5.59,5.59718200543299,0,0,0,0.0,0.0,0,0,Doktoři (za uzdravení společnosti)
1781,2010-10-15,1,4,695,Jiří,Kotek,,,53.0,"manažer, zemědělský inženýr",Karlovy Vary,554961.0,702.0,702.0,A,4175,12.46,12.46305859876414,0,0,0,0.0,0.0,0,0,Koalice ALTER. a Občané
1782,2010-10-15,1,5,725,Ivan,Poustka,MUDr.,,49.0,lékař - specialista,Karlovy Vary,554961.0,99.0,725.0,A,1616,4.82,4.82402459774918,0,0,0,0.0,0.0,0,0,Victoria.cz
1783,2010-10-15,1,6,659,Jan,Horník,,,56.0,star. města Boží Dar a senátor,Boží Dar,506486.0,99.0,166.0,A,7454,22.25,22.25141048986536,2,0,10179,71.75,71.7538418158748,1,0,"Koalice ""STAN"" a TOP 09"
1784,2010-10-15,1,7,144,František,Weiss,Ing.,,48.0,regionální manager,Sokolov,560286.0,144.0,144.0,A,566,1.68,1.6896026747067,0,0,0,0.0,0.0,0,0,Věci veřejné
1785,2010-10-15,1,8,47,Jaroslav,Borka,Mgr.,,57.0,náměstek hejtmana Karlovar.kr.,Karlovy Vary,554961.0,47.0,47.0,A,4097,12.23,12.23021582733812,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
1786,2010-10-15,1,9,2,Jaroslav,Rovný,,,62.0,starosta města,Hroznětín,555185.0,2.0,2.0,A,1791,5.34,5.34642825158959,0,0,0,0.0,0.0,0,0,Česká strana národně sociální
1787,2010-10-15,1,10,7,Jiří,Vyvadil,JUDr.,,56.0,advokát,Praha 10,500224.0,7.0,7.0,A,5044,15.05,15.05716588554882,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
1788,2010-10-15,4,1,721,Sáša,Štembera,MUDr.,,60.0,lékař,Litvínov,567256.0,99.0,721.0,A,2674,7.87,7.87026136096067,0,0,0,0.0,0.0,0,0,TOP 09
1789,2010-10-15,4,2,734,Vlastimil,Balín,RSDr.,,59.0,senátor PČR,Most,567027.0,99.0,734.0,A,1069,3.14,3.14633859194725,0,0,0,0.0,0.0,0,0,"""Občané městu, město občanům"""
1790,2010-10-15,4,3,156,Tomáš,Vandas,Bc.,,41.0,politik,Velká Buková,542563.0,156.0,156.0,A,1744,5.13,5.13303508358841,0,0,0,0.0,0.0,0,0,Dělnická strana sociální spravedlnosti
1791,2010-10-15,4,4,704,Alena,Dernerová,MUDr.,,52.0,dětský neurolog,Most,567027.0,99.0,704.0,A,12671,37.29,37.29397221568165,2,0,11677,65.14,65.14728855166257,1,0,Severočeši.cz
1792,2010-10-15,4,5,144,Vlastimil,Doležal,PhDr.,,55.0,ředitel společnosti,Litvínov,567256.0,99.0,144.0,A,1846,5.43,5.43324699788085,0,0,0,0.0,0.0,0,0,Věci veřejné
1793,2010-10-15,4,6,53,Václav,Hofmann,PhDr.,,56.0,divadelní producent,Most,567027.0,53.0,53.0,A,3921,11.54,11.54049917588886,0,0,0,0.0,0.0,0,0,Občanská demokratická strana
1794,2010-10-15,4,7,7,Zdeněk,Brabec,,,53.0,podnikatel,Most,567027.0,7.0,7.0,A,6039,17.77,17.77431127854956,2,0,6247,34.85,34.85271144833742,0,0,Česká strana sociálně demokratická
1795,2010-10-15,4,8,47,Josef,Nétek,Ing.,,56.0,starosta města Lom,Lom,567264.0,47.0,47.0,A,4012,11.8,11.8083352955027,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
1796,2010-10-15,7,1,7,Dagmar,Terelmešová,,,40.0,člen. rady Plz. kraje pro OSVD,Dobřany,557676.0,7.0,7.0,A,11530,26.34,26.34946752593811,2,0,14154,54.06,54.06417112299465,1,0,Česká strana sociálně demokratická
1797,2010-10-15,7,2,47,Karel,Kvit,"Ing., RSDr.",,59.0,bezpečnostní pracovník,Plzeň 2-Slovany,545988.0,47.0,47.0,A,4508,10.3,10.30211618446912,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
1798,2010-10-15,7,3,55,Oldřich,Kodeda,Ing.arch.,,51.0,architekt,Plzeň 3,546003.0,99.0,55.0,A,592,1.35,1.35289547054252,0,0,0,0.0,0.0,0,0,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)"
1799,2010-10-15,7,4,5,Richard,Sequens,MUDr.,,54.0,lékař-chirurg,Plzeň 2-Slovany,545988.0,99.0,5.0,A,5777,13.2,13.20215731980437,0,0,0,0.0,0.0,0,0,Strana zelených
1800,2010-10-15,7,5,724,Jan,Kůrka,,,67.0,důchodce,Plzeň 2-Slovany,545988.0,724.0,724.0,A,529,1.2,1.20892179715709,0,0,0,0.0,0.0,0,0,Strana Práv Občanů ZEMANOVCI
1801,2010-10-15,7,6,137,František,Pillmann,MUDr.,,53.0,lékař,Plzeň 2-Slovany,545988.0,99.0,137.0,A,2086,4.76,4.76712829654006,0,0,0,0.0,0.0,0,0,"Suverenita-blok J.Bobošíkové,str.zdravého rozumu"
1802,2010-10-15,7,7,659,Pavel,Čížek,Ing.,,46.0,starosta,Spálené Poříčí,558362.0,99.0,721.0,A,6202,14.17,14.17340829105534,0,0,0,0.0,0.0,0,0,"Koalice ""STAN"" a TOP 09"
1803,2010-10-15,7,8,53,Jiří,Šneberger,Ing.,,49.0,senátor,Plzeň 3,546003.0,53.0,53.0,A,12534,28.64,28.64390511449334,2,0,12026,45.93,45.93582887700534,0,0,Občanská demokratická strana
1804,2010-10-15,10,1,47,Luboš,Dvořák,JUDr.,,53.0,předseda Kontrolního výboru KZ,Vyšší Brod,545848.0,47.0,47.0,A,5322,10.86,10.86699064809899,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
