,DATUMVOLEB,OBVOD,CKAND,VSTRANA,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST,HLASY_K1,PROC_K1,URIZ_PR_K1,ZVOLEN_K1,LOS_K1,HLASY_K2,PROC_K2,URIZ_PR_K2,ZVOLEN_K2,LOS_K2,NAZEV_VS
613,1998-11-14,13,5,7,Jaroslav,Kopecký,MUDr.,,56.0,lékař,Tábor,552046.0,7.0,7.0,A,8735,21.64,21.6427155599603,2,0,8543,40.48,40.4785595830371,0,0,
614,1998-11-14,13,6,208,Josef,Kolář,MUDr.,,48.0,lékař,Tábor,552046.0,102.0,208.0,A,6865,17.01,17.0094152626362,0,0,0,0.0,0.0,0,0,
615,1998-11-14,16,1,7,Karel,Kobes,MUDr.,,54.0,ředitel ZÚNZ,Černošice,539139.0,7.0,7.0,A,8378,18.72,18.7150962784255,0,0,0,0.0,0.0,0,0,
616,1998-11-14,16,2,53,Milan,Knížák,prof.,,58.0,vysokoškolský prof.,Praha 2,2.0,99.0,53.0,A,13650,30.49,30.4918911674038,2,0,9178,37.8,37.7975455069598,0,0,
617,1998-11-14,16,3,47,Václav,Frank,,,54.0,poslanec PČR,Sadská,1.0,47.0,47.0,A,6016,13.44,13.4387704954653,0,0,0,0.0,0.0,0,0,
618,1998-11-14,16,4,208,Jiří,Rűckl,Ing.,,58.0,senátor,Nižbor,531596.0,13.0,208.0,A,16722,37.35,37.3542420587052,2,0,15104,62.2,62.2024544930401,1,0,
619,1998-11-14,19,1,53,Václav,Mencl,Ing. arch.,,55.0,senátor,Praha,2.0,53.0,53.0,A,12343,34.01,34.0130618093637,2,0,10338,42.22,42.2165958836981,0,0,
620,1998-11-14,19,2,5,Karel,Hurt,MUDr.,"CSc., MSc.",44.0,odborný lékař,Praha,2.0,99.0,5.0,A,3523,9.71,9.7081760313042,0,0,0,0.0,0.0,0,0,
621,1998-11-14,19,3,47,Jaroslav,Matějka,Doc. PhDr.,CSc.,71.0,spisovatel,Praha 4,1.0,47.0,47.0,A,3844,10.59,10.5927416021383,0,0,0,0.0,0.0,0,0,
622,1998-11-14,19,4,7,Zdeněk,Šarapatka,PaedDr.,,40.0,poradce,Praha 6,500178.0,7.0,7.0,A,6180,17.03,17.029953980545,0,0,0,0.0,0.0,0,0,
623,1998-11-14,19,5,208,Daniel,Kroupa,Mgr.,,49.0,vysokoškol.učitel,Praha 6,500178.0,13.0,208.0,A,10399,28.66,28.6560665766485,2,0,14150,57.78,57.7834041163018,1,0,
624,1998-11-14,22,1,80,Oldřich,Choděra,JUDr. PhDr.,,49.0,advokát,Praha,2.0,1.0,80.0,N,0,0.0,0.0,0,0,0,0.0,0.0,0,0,
625,1998-11-14,22,2,5,Věra,Řezníčková,,,44.0,jednatelka společ.,Praha,2.0,99.0,5.0,A,1200,3.09,3.0946179436263,0,0,0,0.0,0.0,0,0,
626,1998-11-14,22,3,208,Zuzana,Roithová,MUDr.,MBA,45.0,ředitelka FN,Praha 6,500178.0,99.0,208.0,A,15333,39.54,39.541480774686,2,0,21575,67.1,67.1010481137063,1,0,
627,1998-11-14,22,4,7,Karel,Výrut,Ing.,CSc.,57.0,místostar. MČ Pha 10,Praha 10,500224.0,7.0,7.0,A,6601,17.02,17.0229775382314,0,0,0,0.0,0.0,0,0,
628,1998-11-14,22,5,53,Milan,Kondr,Ing.,,48.0,elektroinženýr,Praha,2.0,53.0,53.0,A,12031,31.03,31.0261237331407,2,0,10578,32.9,32.8989518862936,0,0,
629,1998-11-14,22,6,47,Petr,Zajíček,,,50.0,kontrolor,Praha,2.0,47.0,47.0,A,3612,9.31,9.3148000103153,0,0,0,0.0,0.0,0,0,
630,1998-11-14,25,1,208,Jan,Ruml,,,45.0,předs. Unie svobody,Praha 2,1.0,102.0,208.0,A,18367,40.67,40.670947741364,2,0,20059,65.56,65.5630004902762,1,0,
631,1998-11-14,25,2,7,Zdeněk,Trojan,Doc. Ing.,CSc.,62.0,vysokoškol.pedagog,Praha 6,500178.0,7.0,7.0,A,7552,16.72,16.7227635075287,0,0,0,0.0,0.0,0,0,
632,1998-11-14,25,3,53,Jan,Koukal,RNDr.,CSc.,47.0,Primátor hl.m.Prahy,Praha 10,500224.0,53.0,53.0,A,11065,24.5,24.5017714791851,2,0,10536,34.44,34.4369995097238,0,0,
633,1998-11-14,25,4,88,Karel,Kříž,,,56.0,režisér,Praha-Řepy,547174.0,99.0,88.0,A,2960,6.55,6.5544729849424,0,0,0,0.0,0.0,0,0,
634,1998-11-14,25,5,47,Alexander,Tuček,Doc. PhDr.,CSc.,64.0,vysokoškol. pedagog,Praha,2.0,47.0,47.0,A,5216,11.55,11.5500442869796,0,0,0,0.0,0.0,0,0,
635,1998-11-14,28,1,7,Oldřich,Pácha,Ing.,,59.0,technik-specialista,Kralupy nad Vltavou,534951.0,7.0,7.0,A,7574,20.68,20.6826870562534,2,0,8802,46.2,46.1950246667366,0,0,
636,1998-11-14,28,2,47,Josef,Materna,Ing.,,56.0,vedoucí odb. říz. j.,Kralupy nad Vltavou,534951.0,47.0,47.0,A,7158,19.55,19.5466957946477,0,0,0,0.0,0.0,0,0,
637,1998-11-14,28,3,53,Jaroslav,Horák,,,66.0,senátor,Mělník,534676.0,53.0,53.0,A,11414,31.17,31.1687602403058,2,0,10252,53.8,53.8049753332633,1,0,
638,1998-11-14,28,4,208,Ratibor,Majzlík,Ing.,CSc.,52.0,technik,Praha,2.0,81.0,208.0,A,7038,19.22,19.219006007646,0,0,0,0.0,0.0,0,0,
639,1998-11-14,28,5,77,Miroslav,Baloun,,,44.0,starosta,Všetaty,535320.0,77.0,77.0,A,3436,9.38,9.3828509011469,0,0,0,0.0,0.0,0,0,
640,1998-11-14,31,1,88,Petr,Miller,,,57.0,Ředitel  a. s.,Praha,1.0,88.0,88.0,A,895,3.41,3.4147272033574,0,0,0,0.0,0.0,0,0,
641,1998-11-14,31,2,53,Zdeněk,Kavina,Mgr.,,66.0,Učitel,Ústí nad Labem,554804.0,53.0,53.0,A,7428,28.34,28.3403281190385,2,0,10976,47.63,47.6347539276104,0,0,
642,1998-11-14,31,3,7,Jan,Schmidt,Ing.,,58.0,Zaměstnanec IPB,Ústí nad Labem,554804.0,7.0,7.0,A,6132,23.4,23.3956505150705,0,0,0,0.0,0.0,0,0,
643,1998-11-14,31,4,47,Jaroslav,Doubrava,,,50.0,Starosta obce,Telnice,568295.0,47.0,47.0,A,7242,27.63,27.6306753147653,2,0,12066,52.37,52.3652460723895,1,0,
644,1998-11-14,31,5,208,Vlastimil,Novobilský CSc.,Prof. RNDr.,,63.0,Rektor UJEP,Ústí nad Labem,554804.0,99.0,208.0,A,4513,17.22,17.218618847768,0,0,0,0.0,0.0,0,0,
645,1998-11-14,34,1,7,Václav,Pecina,Doc.RNDr.,CSc.,63.0,Vysokoškolský učitel,Liberec,563889.0,7.0,7.0,A,7190,20.07,20.0675430517178,2,0,9176,41.86,41.8574947541282,0,0,
646,1998-11-14,34,2,47,Jaroslav,Morávek,Ing.,,64.0,Důchodce,Liberec,563889.0,47.0,47.0,A,3618,10.1,10.0979653353428,0,0,0,0.0,0.0,0,0,
647,1998-11-14,34,3,80,Pavel,Harvánek,,,44.0,"Režisér, ředitel Div",Liberec,563889.0,99.0,80.0,A,4845,13.52,13.5225655195512,0,0,0,0.0,0.0,0,0,
648,1998-11-14,34,4,110,Vladimíra,Hoření,Mgr.,,44.0,Starostka MO Vratisl,Liberec,563889.0,110.0,110.0,A,2585,7.21,7.2148259789555,0,0,0,0.0,0.0,0,0,
649,1998-11-14,34,5,14,Josef,Krejsa,,,52.0,Odborný poradce,Maršovice,1.0,99.0,14.0,A,200,0.56,0.5582070389907,0,0,0,0.0,0.0,0,0,
650,1998-11-14,34,6,208,Bohuslav,Svoboda,Doc. MUDr.,CSc.,54.0,Lékař,Praha,2.0,99.0,208.0,A,4821,13.46,13.4555806748723,0,0,0,0.0,0.0,0,0,
651,1998-11-14,34,7,53,Přemysl,Sobotka,MUDr.,,54.0,Senátor,Liberec,563889.0,53.0,53.0,A,12364,34.51,34.5083591504088,2,0,12746,58.14,58.1425052458717,1,0,
652,1998-11-14,34,8,43,Jan,Horčic,,,64.0,Důchodce,Liberec,563889.0,99.0,43.0,A,206,0.57,0.5749532501604,0,0,0,0.0,0.0,0,0,
653,1998-11-14,37,1,2,Jiří,Drobeček,ing.,,54.0,ředitel,Kopidlno,593184.0,99.0,2.0,A,2302,5.84,5.8373060148088,0,0,0,0.0,0.0,0,0,
654,1998-11-14,37,2,7,František,Čech,,,55.0,"spisovatel,herec",Praha 4,547034.0,7.0,7.0,A,8157,20.68,20.6841464651587,2,0,7347,35.94,35.9371942868323,0,0,
655,1998-11-14,37,3,53,Jiří,Liška,MVDr.,,49.0,"senátor,starosta",Jičín,572659.0,53.0,53.0,A,15852,40.2,40.1967745207424,2,0,13097,64.06,64.0628057131676,1,0,
656,1998-11-14,37,4,208,Čestmír,Jung,PhDr.,,54.0,státní úředník,Jičín,572659.0,99.0,208.0,A,7433,18.85,18.8482604726645,0,0,0,0.0,0.0,0,0,
657,1998-11-14,37,5,47,Jan,Novák,PaedDr.,,56.0,redaktor,Praha 4,547034.0,47.0,47.0,A,5692,14.43,14.4335125266254,0,0,0,0.0,0.0,0,0,
658,1998-11-14,40,1,53,Miloslav,Palán,Ing.,,52.0, ředitel VOŠ a ISŠ,Ledeč nad Sázavou,568988.0,53.0,53.0,A,8918,26.15,26.1471252235611,2,0,7376,44.42,44.4203553146642,0,0,
659,1998-11-14,40,2,208,Josef,Miškovský,Ing.,,54.0,předseda VV PF ČR,Praha 6,500178.0,1.0,208.0,A,8398,24.62,24.6225115079016,0,0,0,0.0,0.0,0,0,
660,1998-11-14,40,3,47,Václav,Melša,,,52.0,obchodní ředitel,Zbýšov,534625.0,47.0,47.0,A,7153,20.97,20.9722344386782,0,0,0,0.0,0.0,0,0,
661,1998-11-14,40,4,7,Jan,Fencl,Ing.,,56.0,zemědělec,Hodonín,586021.0,7.0,7.0,A,9638,28.26,28.2581288298589,2,0,9229,55.58,55.5796446853357,1,0,
662,1998-11-14,43,1,47,Václav,Snopek,Mgr.,CSc.,47.0,předseda OV KSČM,Pardubice,555134.0,47.0,47.0,A,6403,15.16,15.1568232926973,0,0,0,0.0,0.0,0,0,
663,1998-11-14,43,2,80,Emil,Efler,Ing.,,54.0,vrchní přednosta ČD,Pardubice,555134.0,99.0,80.0,A,2041,4.83,4.831340987099,0,0,0,0.0,0.0,0,0,
664,1998-11-14,43,3,7,Slavěna,Broulíková,,,50.0,asistentka poslance,Pardubice,555134.0,7.0,7.0,A,9832,23.27,23.2737602083086,0,0,0,0.0,0.0,0,0,
665,1998-11-14,43,4,208,Jaroslava,Moserová,doc. MUDr.,DrSc.,68.0,senátorka,Praha,2.0,13.0,208.0,A,13609,32.21,32.2144632500887,2,0,13034,59.97,59.9650349650349,1,0,
666,1998-11-14,43,5,53,Václav,Stříteský,Ing.,,52.0,podnikatel,Pardubice,555134.0,53.0,53.0,A,10360,24.52,24.5236122618061,2,0,8702,40.03,40.034965034965,0,0,
667,1998-11-14,46,1,7,František,Slavík,,,65.0,tajemník OVV ČSSD,Nekoř,580686.0,7.0,7.0,A,6075,15.67,15.6713530246356,0,0,0,0.0,0.0,0,0,
668,1998-11-14,46,2,53,Lubomír,Hýbl,,,62.0,starosta,Česká Třebová,580031.0,53.0,53.0,A,10251,26.44,26.4439571778666,2,0,5946,30.03,30.0318197888782,0,0,
669,1998-11-14,46,3,47,Jiří,Karlíček,Ing.,,54.0,předseda OV KSČM,Libchavy,580147.0,47.0,47.0,A,4756,12.27,12.268799174513,0,0,0,0.0,0.0,0,0,
670,1998-11-14,46,4,208,Bohumil,Čada,,,58.0,senátor,Ústí nad Orlicí,579891.0,1.0,208.0,A,17683,45.62,45.6158906229846,2,0,13853,69.97,69.9681802111217,1,0,
671,1998-11-14,49,1,53,Stanislav,Frantel,,,54.0,zaměstnanec MO ČR,Lysice,582018.0,53.0,53.0,A,7685,18.4,18.4040999113921,0,0,0,0.0,0.0,0,0,
672,1998-11-14,49,2,7,Jiří,Drápela,Ing.,,52.0,lesní inženýr,Křtiny,581828.0,7.0,7.0,A,9380,22.46,22.4632995665397,2,0,7045,35.44,35.4376257545271,0,0,
673,1998-11-14,49,3,47,Jiří,Bebar,Ing.,,49.0,podnikatel,Němčice,582085.0,47.0,47.0,A,8105,19.41,19.4099192949685,0,0,0,0.0,0.0,0,0,
674,1998-11-14,49,4,208,Stanislav,Bělehrádek,Ing.,,54.0,předseda ÚOHS,Rozseč nad Kunštátem,582271.0,1.0,208.0,A,16587,39.72,39.7226812270996,2,0,12835,64.56,64.5623742454728,1,0,
675,1998-11-14,52,1,47,Jiří,Vlach,RSDr.,,49.0,starosta,Dobronín,587028.0,47.0,47.0,A,6817,18.32,18.3232985700462,0,0,0,0.0,0.0,0,0,
676,1998-11-14,52,2,208,Václav,Jehlička,Mgr.,,50.0,"senátor,starosta",Telč,588024.0,13.0,208.0,A,14824,39.85,39.8451779378561,2,0,10569,68.03,68.0334728033472,1,0,
677,1998-11-14,52,3,53,Ivan,Činčera,MUDr.,,65.0,gynekolog,Jihlava,586846.0,53.0,53.0,A,7988,21.47,21.4708095903666,2,0,4966,31.97,31.9665271966527,0,0,
678,1998-11-14,52,4,7,Pavel,Málek,MUDr.,,50.0,lékař,Polná,587711.0,7.0,7.0,A,7575,20.36,20.3607139017309,0,0,0,0.0,0.0,0,0,
679,1998-11-14,55,1,7,Stanislav,Fiala,Ing.,,62.0,podnikatel,Modřice,583391.0,7.0,7.0,A,6007,16.72,16.7158281389136,0,0,0,0.0,0.0,0,0,
680,1998-11-14,55,2,47,Pavel,Pavlík,Ing.,,52.0,obchodní zástupce,Rosice,583782.0,47.0,47.0,A,8505,23.67,23.6670747996438,2,0,8877,42.97,42.9733262332381,0,0,
681,1998-11-14,55,3,208,Václav,Benda,Ing.,,66.0,inženýr chemie,Brno,4.0,1.0,208.0,A,7995,22.25,22.2478851291184,0,0,0,0.0,0.0,0,0,
682,1998-11-14,55,4,83,Jiří,Bílý,JUDr.,,46.0,vysokoškolský učitel,Brno,4.0,83.0,83.0,A,2367,6.59,6.5867097061442,0,0,0,0.0,0.0,0,0,
683,1998-11-14,55,5,53,Tomáš,Julínek,MUDr.,,42.0,lékař,Brno,4.0,53.0,53.0,A,11062,30.78,30.7825022261798,2,0,11780,57.03,57.0266737667618,1,0,
684,1998-11-14,58,1,53,Dagmar,Lastovecká,JUDr.,,47.0,primátorka města,Brno,4.0,53.0,53.0,A,9562,33.4,33.4031998882135,2,0,9797,50.68,50.6802545134757,1,0,
685,1998-11-14,58,2,208,Luděk,Zahradníček,RNDr.,,52.0,senátor,Brno,4.0,102.0,208.0,A,6875,24.02,24.0166282400614,0,0,0,0.0,0.0,0,0,
686,1998-11-14,58,3,88,Jiří,Vachek,Ing.,,57.0,technik,Brno,4.0,99.0,88.0,A,1694,5.92,5.9176971983511,0,0,0,0.0,0.0,0,0,
687,1998-11-14,58,4,7,Václav,Božek,Mgr.,CSc.,49.0,vysokoškolský učitel,Brno,4.0,7.0,7.0,A,6955,24.3,24.2960944595822,2,0,9534,49.32,49.3197454865242,0,0,
688,1998-11-14,58,5,47,Josef,Kůta,Doc.PhDr.,CSc.,64.0,předseda MěV KSČM,Brno,4.0,47.0,47.0,A,3540,12.37,12.3663802137916,0,0,0,0.0,0.0,0,0,
689,1998-11-14,61,1,7,František,Mezihorák , Prof.PhDr.,CSc.,61.0,vysokoškolský učitel,Olomouc,500496.0,7.0,7.0,A,10033,29.31,29.313971834278,2,0,11258,51.73,51.7276235986032,1,0,
690,1998-11-14,61,2,208,Tomáš,Kvapil,Ing.,,42.0,poslanec PS PČR,Olomouc,500496.0,1.0,208.0,A,9056,26.46,26.459416817624,0,0,0,0.0,0.0,0,0,
691,1998-11-14,61,3,53,Jan,Hálek ,Doc.Ing.,CSc.,55.0, náměstek min.šk.,Olomouc,500496.0,53.0,53.0,A,10028,29.3,29.2993630573248,2,0,10506,48.27,48.2723764013968,0,0,
692,1998-11-14,61,4,47,Miroslav,Marek,Ing.,,45.0,technik,Olomouc,500496.0,47.0,47.0,A,5109,14.93,14.927248290773,0,0,0,0.0,0.0,0,0,
693,1998-11-14,64,1,7,Zdeněk,Babka,Ing.,,73.0,senátor,Vrbno pod Pradědem,597961.0,7.0,7.0,A,4533,15.54,15.5404710480304,0,0,0,0.0,0.0,0,0,
694,1998-11-14,64,2,80,Jaromír,Foltýn,RNDr.,,63.0,středoškol.profesor,Krnov,597520.0,99.0,80.0,A,5032,17.25,17.2511913332647,0,0,0,0.0,0.0,0,0,
695,1998-11-14,64,3,93,Miroslav,Štěpán,Ing.,CSc.,53.0,ekonom,Praha,2.0,93.0,93.0,A,716,2.45,2.4546607699955,0,0,0,0.0,0.0,0,0,
696,1998-11-14,64,4,53,Jana,Škrlová,MUDr.,,52.0,lékařka,Krnov,597520.0,53.0,53.0,A,5282,18.11,18.1082656244643,2,0,6635,39.52,39.5199237596045,0,0,
697,1998-11-14,64,5,208,Luděk,Jurajda,,,43.0,starosta,Karlova Studánka,597473.0,102.0,208.0,A,3976,13.63,13.6309095272378,0,0,0,0.0,0.0,0,0,
698,1998-11-14,64,6,80,Milan,Glombíček,,,49.0,starosta obce,Karlovice,597481.0,99.0,80.0,A,1778,6.1,6.0955123590112,0,0,0,0.0,0.0,0,0,
699,1998-11-14,64,7,47,Rostislav,Harazin,,,45.0,starosta obce,Světlá Hora,597872.0,47.0,47.0,A,7852,26.92,26.9189893379958,2,0,10154,60.48,60.4800762403955,1,0,
700,1998-11-14,67,1,53,Milan,Šturm,MVDr.,,42.0,veterinární lékař,Nový Jičín,599191.0,53.0,53.0,A,9360,24.9,24.8962655601659,2,0,7798,44.48,44.481204723062,0,0,
701,1998-11-14,67,2,80,Aloiz,Kreisel,MVDr.,,63.0,veterinární lékař,Bílovec,599247.0,99.0,80.0,A,1731,4.6,4.6042132141717,0,0,0,0.0,0.0,0,0,
702,1998-11-14,67,3,80,Jaroslav,Petržela,,,40.0,starosta obce,Hladké Životice,569666.0,99.0,80.0,A,5027,13.37,13.3711033088626,0,0,0,0.0,0.0,0,0,
703,1998-11-14,67,4,208,Jaroslav,Šula,Ing.,,50.0,vedoucí odboru MěÚ,Kopřivnice,599565.0,1.0,208.0,A,8524,22.67,22.6726247473135,2,0,9733,55.52,55.5187952769379,1,0,
704,1998-11-14,67,5,7,Jiří,Dener,Mgr.,,50.0,advokát,Fulnek,599352.0,7.0,7.0,A,5880,15.64,15.6399616980529,0,0,0,0.0,0.0,0,0,
705,1998-11-14,67,6,47,Ludmila,Hanzelková,,,54.0,ekonomka,Fulnek,599352.0,47.0,47.0,A,7074,18.82,18.8158314714331,0,0,0,0.0,0.0,0,0,
706,1998-11-14,70,1,107,Václav,Vápeník,JUDr.,,60.0,advokát,Ostrava,5.0,99.0,107.0,A,992,4.09,4.0866771030732,0,0,0,0.0,0.0,0,0,
707,1998-11-14,70,2,53,Mirek,Topolánek,Ing.,,42.0,senátor,Ostrava,5.0,53.0,53.0,A,9551,39.35,39.3466260196094,2,0,9269,63.3,63.2955476645725,1,0,
708,1998-11-14,70,3,7,Jiří,Grossmann,PaedDr.,,54.0,tajemník RVV ČSSD,Ostrava,5.0,7.0,7.0,A,4858,20.01,20.0131828293647,2,0,5375,36.7,36.7044523354274,0,0,
709,1998-11-14,70,4,47,Josef,Babka,JUDr.,,42.0,řed.pro práv.vztahy,Ostrava,5.0,47.0,47.0,A,4851,19.98,19.9843453901293,0,0,0,0.0,0.0,0,0,
710,1998-11-14,70,5,208,František,Hromek,Ing.,,66.0,hutní inženýr,Ostrava,5.0,102.0,208.0,A,4022,16.57,16.5691686578231,0,0,0,0.0,0.0,0,0,
711,1998-11-14,73,1,72,Jiří,Pinkava,PaedDr.,,54.0,ředitel školy,Český Těšín,598933.0,99.0,72.0,A,1419,4.66,4.6607107666031,0,0,0,0.0,0.0,0,0,
712,1998-11-14,73,2,53,Zdeněk,Budínský,,,55.0,zástupce starosty,Český Těšín,598933.0,53.0,53.0,A,5479,18.0,17.9957958352492,0,0,0,0.0,0.0,0,0,
713,1998-11-14,73,3,7,Miroslav,Doseděl,Ing.,,53.0,řed. pro strategii,Třinec,598810.0,7.0,7.0,A,6817,22.39,22.3904618012218,2,0,6124,47.73,47.7281583664562,0,0,
714,1998-11-14,73,4,80,Ladislav,Gavlas,Ing.,,60.0,ekonom,Mosty u Jablunkova,598453.0,99.0,80.0,A,2702,8.87,8.8747290284438,0,0,0,0.0,0.0,0,0,
715,1998-11-14,73,5,47,Halina,Dordová,MUDr.,,46.0,lékařka,Návsí,554014.0,47.0,47.0,A,5550,18.23,18.228995598765,0,0,0,0.0,0.0,0,0,
716,1998-11-14,73,6,80,Jan,Szotkowski,Mgr.,,46.0,soukr.podnikatel,Český Těšín,598933.0,99.0,80.0,A,1331,4.37,4.3716744399921,0,0,0,0.0,0.0,0,0,
717,1998-11-14,73,7,208,Emil,Škrabiš,Ing.,,59.0,senátor,Český Těšín,598933.0,1.0,208.0,A,7148,23.48,23.4776325297247,2,0,6707,52.27,52.2718416335437,1,0,
718,1998-11-14,76,1,47,Jaroslav,Adamík,Ing.,,57.0,manažer,Kroměříž,588296.0,47.0,47.0,A,6798,19.99,19.9882387533078,0,0,0,0.0,0.0,0,0,
719,1998-11-14,76,2,7,Jan,Slanina,Ing.,,53.0,autoriz. architekt,Kroměříž,588296.0,7.0,7.0,A,7527,22.13,22.131725962952,2,0,7311,43.14,43.1378333726693,0,0,
720,1998-11-14,76,3,80,Josef,Horák,Ing.,,45.0,stavební projektant,Kroměříž,588296.0,99.0,80.0,A,4245,12.48,12.4816230520435,0,0,0,0.0,0.0,0,0,
721,1998-11-14,76,4,208,František,Kroupa,Ing.,,55.0,starosta,Chropyně,588512.0,99.0,208.0,A,10029,29.49,29.4883857688915,2,0,9637,56.86,56.8621666273306,1,0,
722,1998-11-14,76,5,53,Miloš,Horanský,Prof. Mgr.,,66.0,proděkan Damu,Praha,2.0,53.0,53.0,A,4611,13.56,13.5577771243751,0,0,0,0.0,0.0,0,0,
