,DATUMVOLEB,OBVOD,CKAND,VSTRANA,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST,HLASY_K1,PROC_K1,URIZ_PR_K1,ZVOLEN_K1,LOS_K1,HLASY_K2,PROC_K2,URIZ_PR_K2,ZVOLEN_K2,LOS_K2,NAZEV_VS
2807,2018-10-05,11,4,759,Miroslav,Timura,Mgr.,,59.0,právník,Mnichov,566292.0,99.0,759.0,A,567,1.33,1.33295719021087,0,0,0,0.0,0.0,0,0,Česká Suverenita
2808,2018-10-05,11,5,1114,Milan,Obdržálek,Ing.,,52.0,specialista v kovovýrobě,Domažlice,553425.0,1114.0,1114.0,A,2509,5.89,5.898394339046,0,0,0,0.0,0.0,0,0,Svoboda a přímá demokracie - Tomio Okamura (SPD)
2809,2018-10-05,11,6,768,Miroslav,Vokáč,JUDr.,,67.0,předseda kontrolního výboru MÚ Domažlice,Domažlice,553425.0,768.0,768.0,A,6233,14.65,14.65312551425817,0,0,0,0.0,0.0,0,0,ANO 2011
2810,2018-10-05,11,7,47,Josef,Švarcbek,RSDr.,,63.0,"hasič, velitel výjezdové jednotky město Planá",Planá,561134.0,47.0,47.0,A,2975,6.99,6.9939111832052,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2811,2018-10-05,11,8,721,Michal,Janek,MUDr.,,69.0,oční lékař,Klatovy,555771.0,721.0,721.0,A,6777,15.93,15.93201213061569,0,0,0,0.0,0.0,0,0,TOP 09
2812,2018-10-05,14,1,714,Štěpán,Tampír,Ing.,,41.0,ekonom,České Budějovice,544256.0,714.0,714.0,A,2343,5.36,5.3685585317233,0,0,0,0.0,0.0,0,0,Strana svobodných občanů
2813,2018-10-05,14,2,80,Ladislav,Faktor,JUDr.,,61.0,"podnikatel, právník, hudební skladatel",České Budějovice,544256.0,99.0,80.0,A,17916,41.05,41.05125678803015,2,0,12547,61.88,61.88714609845121,1,0,Nezávislý kandidát
2814,2018-10-05,14,3,785,Blanka,Jakubcová Sýkorová,MUDr.,,63.0,zubní lékařka,České Budějovice,544256.0,785.0,785.0,A,1766,4.04,4.04646793300185,0,0,0,0.0,0.0,0,0,PRO Zdraví a Sport
2815,2018-10-05,14,4,1114,Lubomír,Pána,doc. PhDr. Mgr.,"Ph.D., dr. h. c.",67.0,pedagog,České Budějovice,544256.0,1114.0,1114.0,A,3242,7.42,7.42845358934995,0,0,0,0.0,0.0,0,0,Svoboda a přímá demokracie - Tomio Okamura (SPD)
2816,2018-10-05,14,5,7,Miloslav,Procházka,Ing.,CSc.,67.0,elektrotechnik,České Budějovice,544256.0,7.0,7.0,A,1753,4.01,4.0166807964622,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
2817,2018-10-05,14,6,596,Jiří,Šesták,,Ph.D.,61.0,"senátor Parlamentu ČR, vysokoškolský pedagog",České Budějovice,544256.0,753.0,166.0,A,11908,27.28,27.28501707032055,2,0,7727,38.11,38.11285390154878,0,0,"SPOJENI DŮVĚROU: HOPB, STAN, KDU-ČSL, TOP 09, ...."
2818,2018-10-05,14,7,47,Richard,Schötz,,,52.0,zkušební technik v automobilovém průmyslu,České Budějovice,544256.0,47.0,47.0,A,3633,8.32,8.32435900373484,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2819,2018-10-05,14,8,2,Marie,Paukejová,Ing.,,63.0,"sociálně právní poradkyně, ekonomka, předs. spolku",České Budějovice,544256.0,99.0,2.0,A,1082,2.47,2.47920628737712,0,0,0,0.0,0.0,0,0,Česká strana národně sociální
2820,2018-10-05,17,1,1114,Ivan,David,MUDr.,CSc.,66.0,lékař,Praha,1.0,99.0,1114.0,A,2318,5.46,5.4683998207082,0,0,0,0.0,0.0,0,0,Svoboda a přímá demokracie - Tomio Okamura (SPD)
2821,2018-10-05,17,2,791,Jiří,Nouza,Ing.,,55.0,"ekonom, náměstek primátora Prahy 2013-2014",Praha,1.0,99.0,791.0,A,1147,2.7,2.70589067918563,0,0,0,0.0,0.0,0,0,Pro Prahu
2822,2018-10-05,17,3,80,Aleš,Gerloch,prof. JUDr.,CSc.,63.0,vysokoškolský profesor,Praha,1.0,99.0,80.0,A,3832,9.04,9.04008115312934,0,0,0,0.0,0.0,0,0,Nezávislý kandidát
2823,2018-10-05,17,4,1426,Eva,Tylová,Ing.,,58.0,zastupitelka MČ Praha 12,Praha,1.0,99.0,720.0,A,6828,16.1,16.10795253485574,2,0,4188,21.91,21.9186685507929,0,0,Piráti s podporou LES
2824,2018-10-05,17,5,80,Pavel,Fischer,,,53.0,diplomat,Praha,1.0,99.0,80.0,A,20342,47.98,47.9888650357404,2,0,14919,78.08,78.08133144920708,1,0,Nezávislý kandidát
2825,2018-10-05,17,6,768,Ivan,Pilný,Ing.,,74.0,"bývalý ministr financí, podnikatel v IT",Praha,1.0,768.0,768.0,A,5304,12.51,12.51268017646087,0,0,0,0.0,0.0,0,0,ANO 2011
2826,2018-10-05,17,7,7,František,Dobšík,Mgr.,,55.0,předseda Českomoravského odb. svazu prac. školství,Praha,1.0,99.0,7.0,A,933,2.2,2.20104272334803,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
2827,2018-10-05,17,8,47,Marta,Semelová,Mgr.,,58.0,"učitelka, předsedkyně Krajského výboru KSČM Praha",Praha,1.0,47.0,47.0,A,1685,3.97,3.97508787657175,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2828,2018-10-05,20,1,53,Martin,Dvořák,Ing.,,58.0,organizátor sportovních akcí,Praha,1.0,99.0,53.0,A,4868,12.44,12.44694451546918,0,0,0,0.0,0.0,0,0,Občanská demokratická strana
2829,2018-10-05,20,2,1409,Jiří,Drahoš,prof. Ing.,DrSc.,69.0,"VŠ pedagog, emeritní předseda AV ČR",Praha,1.0,99.0,166.0,A,20595,52.65,52.65916645359243,1,0,0,0.0,0.0,0,0,"Jiří Drahoš, nezávislý kandidát za koalici"
2830,2018-10-05,20,3,1176,Benjamin Miloslav,Kuras,,,74.0,spisovatel,Praha,1.0,99.0,1176.0,A,2801,7.16,7.16185118895423,0,0,0,0.0,0.0,0,0,REALISTÉ
2831,2018-10-05,20,4,768,Eva,Syková,prof. MUDr.,DrSc.,74.0,senátorka,Praha,1.0,99.0,768.0,A,5110,13.06,13.06571209409358,0,0,0,0.0,0.0,0,0,ANO 2011
2832,2018-10-05,20,5,7,Miroslava,Skovajsová,MUDr.,Ph.D.,61.0,lékařka,Praha,1.0,99.0,7.0,A,3058,7.81,7.81897212989005,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
2833,2018-10-05,20,6,47,Karel,Skoupil,,,65.0,krizový manažer,Praha,1.0,47.0,47.0,A,1169,2.98,2.98900536947072,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2834,2018-10-05,20,7,1214,Rudolf Karel,Mazáč,Mgr.,,79.0,"dirigent, režisér, právník",Praha,1.0,1214.0,1214.0,A,258,0.65,0.65967783175658,0,0,0,0.0,0.0,0,0,DOST JE DOST ! Občané za svá práva
2835,2018-10-05,20,8,1114,Jiří,Kocman,Ing.,,63.0,manažer rizik Centra pro regionální rozvoj ČR,Praha,1.0,1114.0,1114.0,A,1251,3.19,3.1986704167732,0,0,0,0.0,0.0,0,0,Svoboda a přímá demokracie - Tomio Okamura (SPD)
2836,2018-10-05,23,1,1,Hayato,Okamura,Mgr.,,51.0,tlumočník a průvodce,Praha,1.0,1.0,1.0,A,5326,11.74,11.74887496691079,0,0,0,0.0,0.0,0,0,Křesťan.a demokrat.unie-Českosl.strana lidová
2837,2018-10-05,23,2,159,Marta,Chovancová,JUDr.,,60.0,právník,Praha,1.0,99.0,159.0,A,222,0.48,0.48972028589076,0,0,0,0.0,0.0,0,0,Strana státu přímé demokracie - Strana práce
2838,2018-10-05,23,3,1004,Hana,Dolejší,,,71.0,umělecká vedoucí folklorního souboru Valášek,Praha,1.0,99.0,1004.0,A,467,1.03,1.03017735815759,0,0,0,0.0,0.0,0,0,Patrioti České republiky
2839,2018-10-05,23,4,791,Josef,Nosek,,,51.0,Starosta MČ Praha 8 v letech 2000 - 2011,Praha,1.0,99.0,791.0,A,2331,5.14,5.14206300185299,0,0,0,0.0,0.0,0,0,Pro Prahu
2840,2018-10-05,23,5,47,Vladislav,Kopal,,,64.0,předseda Kontrolního výboru Zastupitelstva MČ P-8,Praha,1.0,47.0,47.0,A,1732,3.82,3.82070060884143,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2841,2018-10-05,23,6,1116,Jiří,Doubek,JUDr.,,71.0,podnikatel,Praha,1.0,1116.0,1116.0,A,41,0.09,0.09044383658342,0,0,0,0.0,0.0,0,0,Národ Sobě
2842,2018-10-05,23,7,1428,Jiří,Witzany,prof. RNDr.,Ph.D.,52.0,VŠ učitel - matematika a finance,Praha,1.0,129.0,129.0,A,2140,4.72,4.72072708020824,0,0,0,0.0,0.0,0,0,Koalice SNK ED a evropani.cz
2843,2018-10-05,23,8,1429,Vladimíra,Vítová,PhDr.,Ph.D.,55.0,předsedkyně Českého mírového fóra,Praha,1.0,762.0,762.0,A,390,0.86,0.86031942115944,0,0,0,0.0,0.0,0,0,ALIANCE NÁRODNÍCH SIL
2844,2018-10-05,23,9,714,Michal,Malý,,,62.0,ředitel společnosti,Praha,1.0,714.0,714.0,A,541,1.19,1.19341745345451,0,0,0,0.0,0.0,0,0,Strana svobodných občanů
2845,2018-10-05,23,10,53,Milan,Golas,JUDr.,,60.0,právník,Praha,1.0,53.0,53.0,A,5893,12.99,12.9996470484426,0,0,0,0.0,0.0,0,0,Občanská demokratická strana
2846,2018-10-05,23,11,768,Jiří,Haramul,Ing.,,64.0,starosta - Praha-Březiněves,Praha,1.0,99.0,768.0,A,5755,12.69,12.69522633018618,0,0,0,0.0,0.0,0,0,ANO 2011
2847,2018-10-05,23,12,720,Lukáš,Wagenknecht,Ing.,,40.0,"ekonomický analytik, soukromý podnikatel",Pardubice,555134.0,99.0,720.0,A,8230,18.15,18.15494573369804,2,0,10318,54.45,54.45142223864056,1,0,Česká pirátská strana
2848,2018-10-05,23,13,137,Petr,Hannig,Mgr.,,72.0,"předseda strany, bývalý prezidentský kandidát",Praha,1.0,137.0,137.0,A,997,2.19,2.19932939204094,0,0,0,0.0,0.0,0,0,ROZUMNÍ
2849,2018-10-05,23,14,659,Pavel,Dungl,prof. MUDr.,DrSc.,70.0,"lékař, přednosta ortopedie",Praha,1.0,99.0,721.0,A,6932,15.29,15.29162622430071,2,0,8631,45.54,45.54857776135943,0,0,"TOP 09, Starostové a Nezávislí"
2850,2018-10-05,23,15,7,Roman,Petrus,,,40.0,starosta MČ Praha 8,Praha,1.0,7.0,7.0,A,2486,5.48,5.48398482308303,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
2851,2018-10-05,23,16,1114,Luděk,Kula,genmjr. PhDr.,,53.0,"ředitel bezp.agentury, genmjr.Vězeň.služby ČR-v.v.",Nová Ves,535117.0,1114.0,1114.0,A,1849,4.07,4.07879643518927,0,0,0,0.0,0.0,0,0,Svoboda a přímá demokracie - Tomio Okamura (SPD)
2852,2018-10-05,26,1,1408,Libor,Michálek,Mgr.,MPA,49.0,senátor a ekonom,Chýně,539309.0,99.0,720.0,A,5272,15.57,15.57735492258598,2,0,3022,20.24,20.24790619765494,0,0,"""Libor Michálek - senátor, který plní sliby"""
2853,2018-10-05,26,2,1194,Marek,Hilšer,MUDr. Bc.,Ph.D.,42.0,"lékař, vysokoškolský pedagog",Praha,1.0,1194.0,1194.0,A,15045,44.45,44.45396525233423,2,0,11903,79.75,79.75209380234504,1,0,"""Marek Hilšer do Senátu"""
2854,2018-10-05,26,3,1114,Ladislav,Jakl,,,58.0,publicista,Praha,1.0,99.0,1114.0,A,2159,6.37,6.37926958988299,0,0,0,0.0,0.0,0,0,Svoboda a přímá demokracie - Tomio Okamura (SPD)
2855,2018-10-05,26,4,55,Václav,Srb,,,60.0,"průvodce, vinárník, tlumočník",Praha,1.0,55.0,55.0,A,234,0.69,0.69140763503132,0,0,0,0.0,0.0,0,0,"Koruna Česká (monarch.str.Čech, Moravy a Slezska)"
2856,2018-10-05,26,5,5,Ivan,Gabal,PhDr.,,67.0,sociolog,Praha,1.0,99.0,5.0,A,1818,5.37,5.37170547216641,0,0,0,0.0,0.0,0,0,Strana zelených
2857,2018-10-05,26,6,768,Roman,Kerekeš,MUDr.,,49.0,lékař - kardiolog,Praha,1.0,768.0,768.0,A,2911,8.6,8.60122916912894,0,0,0,0.0,0.0,0,0,ANO 2011
2858,2018-10-05,26,7,53,Vladimír,Kratina,,,66.0,herec,Praha,1.0,99.0,53.0,A,3964,11.71,11.71256352676988,0,0,0,0.0,0.0,0,0,Občanská demokratická strana
2859,2018-10-05,26,8,791,Vladislava,Hujová,Ing.,,55.0,"ekonomka, starostka MČ P-3 v období 2010-2018",Praha,1.0,99.0,791.0,A,1502,4.43,4.43800969152582,0,0,0,0.0,0.0,0,0,Pro Prahu
2860,2018-10-05,26,9,47,Vladimír,Roškot,Ing.,,68.0,podnikatel v oblasti obchodu,Praha,1.0,47.0,47.0,A,939,2.77,2.7744947405744,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2861,2018-10-05,29,1,1209,Jan,Vondrouš,,,40.0,"soukromý podnikatel, lektor cizích jazyků",Bohušovice nad Ohří,564591.0,1209.0,1209.0,A,1346,2.88,2.88500696602722,0,0,0,0.0,0.0,0,0,NE-VOLIM.CZ
2862,2018-10-05,29,2,47,Josef,Šenfeld,Ing.,,56.0,zemědělský inženýr,Hoštka,564877.0,47.0,47.0,A,5261,11.27,11.27639052620297,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2863,2018-10-05,29,3,759,David,Rath,MUDr.,,52.0,lékař,Hostivice,539244.0,99.0,759.0,A,2323,4.97,4.97910191833672,0,0,0,0.0,0.0,0,0,Česká Suverenita
2864,2018-10-05,29,4,785,Miroslav,Jiránek,MUDr.,,61.0,lékař - kardiolog,Litoměřice,564567.0,99.0,785.0,A,6028,12.92,12.92037295038045,0,0,0,0.0,0.0,0,0,PRO Zdraví a Sport
2865,2018-10-05,29,5,53,Ladislav,Chlupáč,Mgr.,,66.0,starosta,Litoměřice,564567.0,53.0,53.0,A,11435,24.5,24.50969885328474,2,0,10930,56.4,56.40999174236168,1,0,Občanská demokratická strana
2866,2018-10-05,29,6,1114,František,Novotný,,,68.0,"stavební technik, jednatel společnosti",Litoměřice,564567.0,1114.0,1114.0,A,1939,4.15,4.15603900975243,0,0,0,0.0,0.0,0,0,Svoboda a přímá demokracie - Tomio Okamura (SPD)
2867,2018-10-05,29,7,1187,Libor,Uhlík,,,52.0,"podnikatel, galerista a pořadatel jarmarků",Úštěk,565814.0,99.0,1187.0,A,5472,11.72,11.72864644732611,0,0,0,0.0,0.0,0,0,SENÁTOR 21
2868,2018-10-05,29,8,80,Josef,Dobeš,Mgr.,,54.0,psycholog,Slaný,532819.0,99.0,80.0,A,3738,8.01,8.01200300075018,0,0,0,0.0,0.0,0,0,"Mgr. JOSEF DOBEŠ, NEZÁVISLÝ KANDIDÁT"
2869,2018-10-05,29,9,768,Ondřej,Štěrba,MUDr.,,47.0,"lékař, gastroenterolog",Litoměřice,564567.0,768.0,768.0,A,9113,19.53,19.53274032793912,2,0,8446,43.59,43.59000825763831,0,0,ANO 2011
2870,2018-10-05,32,1,47,Tomáš,Zíka,,,45.0,podnikatel,Dubí,567507.0,47.0,47.0,A,3050,8.86,8.86988890827662,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2871,2018-10-05,32,2,724,Terezie,Holovská,PhDr.,,55.0,krizový manažer,Praha 6,500178.0,99.0,724.0,A,642,1.86,1.86703891118478,0,0,0,0.0,0.0,0,0,Strana Práv Občanů ZEMANOVCI
2872,2018-10-05,32,3,7,Ivan,Vinický,,,63.0,starosta,Bystřany,567477.0,7.0,7.0,A,1508,4.38,4.38550572907578,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
2873,2018-10-05,32,4,788,Josef,Barta,,,67.0,ekonom,Dubí,567507.0,788.0,788.0,A,491,1.42,1.42790670621764,0,0,0,0.0,0.0,0,0,Občané České republiky
2874,2018-10-05,32,5,53,Jaroslav,Kubera,,,71.0,"senátor (místopředseda Senátu PČR), primátor",Teplice,567442.0,53.0,53.0,A,14377,41.81,41.81062060140754,2,0,8824,55.6,55.60176433522369,1,0,Občanská demokratická strana
2875,2018-10-05,32,6,1114,Jan,Zahradníček,Bc.,,42.0,vedoucí směny Sboru dobrovolných hasičů,Duchcov,567515.0,1114.0,1114.0,A,3814,11.09,11.09172337579247,0,0,0,0.0,0.0,0,0,Svoboda a přímá demokracie - Tomio Okamura (SPD)
2876,2018-10-05,32,7,721,Pavel,Šedlbauer,Ing.,,68.0,manažer,Teplice,567442.0,99.0,721.0,A,2155,6.26,6.26708544174954,0,0,0,0.0,0.0,0,0,TOP 09
2877,2018-10-05,32,8,1187,Zdeněk,Bergman,RNDr.,,59.0,ředitel gymnázia a učitel,Teplice,567442.0,99.0,1187.0,A,7257,21.1,21.10451928110277,2,0,7046,44.39,44.3982356647763,0,0,SENÁTOR 21
2878,2018-10-05,32,9,137,Eugen Sigismund,Freimann,PhDr. ThDr. Mgr.,"Ph.D., M.A.",57.0,vysokoškolský pedagog,Teplice,567442.0,99.0,137.0,A,1092,3.17,3.17571104519281,0,0,0,0.0,0.0,0,0,ROZUMNÍ
2879,2018-10-05,35,1,47,Šárka,Kalvová,Mgr.,,44.0,učitelka základní školy,Ralsko,562017.0,99.0,47.0,A,2334,4.93,4.93560870392691,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2880,2018-10-05,35,2,1187,Michaela,Tejmlová,Mgr.,LL.M.,41.0,právnička a mediátorka,Jablonec nad Nisou,563510.0,99.0,1187.0,A,10505,22.21,22.2144684810421,2,0,9601,43.57,43.57159065123666,0,0,SENÁTOR 21
2881,2018-10-05,35,3,53,Jaroslav,Zeman,,,59.0,"senátor, starosta obce Albrechtice v Jizerských h.",Albrechtice v Jizerských horách,563528.0,53.0,53.0,A,16229,34.31,34.31876334877032,2,0,12434,56.42,56.42840934876333,1,0,Občanská demokratická strana
2882,2018-10-05,35,4,1114,Michal,Švarc,Mgr.,,46.0,strážník MP Rychnov u Jablonce nad Nisou,Jablonec nad Nisou,563510.0,1114.0,1114.0,A,2596,5.48,5.48964875552454,0,0,0,0.0,0.0,0,0,Svoboda a přímá demokracie - Tomio Okamura (SPD)
2883,2018-10-05,35,5,780,Pavel,Žur,Mgr.,,52.0,ředitel Městského divadla Jablonec n. N. o.p.s.,Jablonec nad Nisou,563510.0,780.0,780.0,A,4744,10.03,10.03193131595085,0,0,0,0.0,0.0,0,0,Nová budoucnost pro Liberecký kraj
2884,2018-10-05,35,6,768,Josef,Chuchlík,,,49.0,OSVČ - podnikatel,Libštát,577294.0,99.0,768.0,A,8329,17.61,17.61297553342214,0,0,0,0.0,0.0,0,0,ANO 2011
2885,2018-10-05,35,7,7,Jindřich,Berounský,,,48.0,systémový specialista GŘ ČD a.s. Jablonec n. N.,Jablonec nad Nisou,563510.0,7.0,7.0,A,2552,5.39,5.3966038613631,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
2886,2018-10-05,38,1,720,Daniela,Weissová,,,57.0,dramaturgyně a herečka,Turnov,577626.0,720.0,720.0,A,7080,14.69,14.69519915315801,0,0,0,0.0,0.0,0,0,Česká pirátská strana
2887,2018-10-05,38,2,53,Raduan,Nwelati,MUDr.,,52.0,"primátor Mladé Boleslavi, lékař ortoped",Mladá Boleslav,535419.0,53.0,53.0,A,16317,33.86,33.86745262458747,2,0,11504,61.96,61.96272756651944,1,0,Občanská demokratická strana
2888,2018-10-05,38,3,1114,Josef,Nos,,,69.0,"učitel jazyků, spisovatel, skladatel",Kutná Hora,533955.0,99.0,1114.0,A,2154,4.47,4.47082753896926,0,0,0,0.0,0.0,0,0,Svoboda a přímá demokracie - Tomio Okamura (SPD)
2889,2018-10-05,38,4,7,Ladislav,Horák,doc. MUDr.,DrSc.,68.0,lékař,Kosmonosy,570826.0,7.0,7.0,A,6970,14.46,14.46688391207787,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
2890,2018-10-05,38,5,768,Jiří,Müller,,,59.0,ekonom,Kosmonosy,570826.0,768.0,768.0,A,8627,17.9,17.90614167998505,2,0,7062,38.03,38.03727243348055,0,0,ANO 2011
