,DATUMVOLEB,OBVOD,CKAND,VSTRANA,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST,HLASY_K1,PROC_K1,URIZ_PR_K1,ZVOLEN_K1,LOS_K1,HLASY_K2,PROC_K2,URIZ_PR_K2,ZVOLEN_K2,LOS_K2,NAZEV_VS
2751,2017-01-27,4,1,769,Jiří Maria,Sieber,,,57.0,"herec, spisovatel a historik",Most,567027.0,769.0,769.0,A,246,2.27,2.27672373900971,0,0,0,0.0,0.0,0,0,Řád národa
2752,2017-01-27,4,2,721,Zbyněk,Vodák,Ing.,,50.0,stavební inženýr,Lom,567264.0,99.0,721.0,A,195,1.8,1.80472003701989,0,0,0,0.0,0.0,0,0,TOP 09
2753,2017-01-27,4,3,7,Jiří,Šlégr,,,45.0,sportovec-hokejista,Litvínov,567256.0,99.0,7.0,A,1700,15.73,15.73345673299398,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
2754,2017-01-27,4,4,768,Roman,Ziegler,Mgr. Bc.,,44.0,ředitel ZŠ,Litvínov,567256.0,768.0,768.0,A,723,6.69,6.69134659879685,0,0,0,0.0,0.0,0,0,ANO 2011
2755,2017-01-27,4,5,137,Jiří,Fiala,Ing.,,53.0,nezávislý publicista,Košík,537349.0,99.0,137.0,A,128,1.18,1.18463674224895,0,0,0,0.0,0.0,0,0,Strana zdravého rozumu - peníze našim lidem
2756,2017-01-27,4,6,143,Alena,Dernerová,MUDr.,,58.0,lékařka - dětský neurolog,Most,567027.0,99.0,143.0,A,5933,54.9,54.909763998149,1,0,0,0.0,0.0,0,0,Spojení demokraté - Sdružení nezávislých
2757,2017-01-27,4,7,53,Libuše,Hrdinová,Mgr.,,49.0,ředitelka základní školy,Most,567027.0,53.0,53.0,A,444,4.1,4.10920869967607,0,0,0,0.0,0.0,0,0,Občanská demokratická strana
2758,2017-01-27,4,8,47,Josef,Nétek,Ing.,,63.0,správce budov,Lom,567264.0,47.0,47.0,A,797,7.37,7.37621471540953,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2759,2017-01-27,4,9,166,Jiří,Biolek,MUDr.,,67.0,primář dětského a dorost.odd. nem. s pol. v Mostě,Litvínov,567256.0,99.0,166.0,A,639,5.91,5.91392873669597,0,0,0,0.0,0.0,0,0,STAROSTOVÉ A NEZÁVISLÍ
