,DATUMVOLEB,OBVOD,CKAND,VSTRANA,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST,HLASY_K1,PROC_K1,URIZ_PR_K1,ZVOLEN_K1,LOS_K1,HLASY_K2,PROC_K2,URIZ_PR_K2,ZVOLEN_K2,LOS_K2,NAZEV_VS
2287,2014-10-10,6,8,53,Luděk,Štíbr,PaedDr.,,55.0,středoškolský učitel,Rakovník,541656.0,53.0,53.0,A,4135,9.98,9.98358201748032,0,0,0,0.0,0.0,0,0,Občanská demokratická strana
2288,2014-10-10,9,1,1003,Michal,Drabík,,,59.0,politický vězeň-invalidní důchodce,Plzeň,2.0,99.0,1003.0,A,702,2.23,2.23019982844616,0,0,0,0.0,0.0,0,0,Alternativa pro Plzeň
2289,2014-10-10,9,2,47,Karel,Kvit,RSDr. Ing.,,63.0,bezpečnostní pracovník,Plzeň,2.0,47.0,47.0,A,2820,8.95,8.9589223877752,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2290,2014-10-10,9,3,7,Václav,Šimánek,MUDr.,Ph.D.,44.0,"lékař, náměstek hejtmana pro oblast zdravotnictví",Nezvěstice,558141.0,7.0,7.0,A,6737,21.4,21.4029291228516,2,0,7489,45.73,45.73714425308415,0,0,Česká strana sociálně demokratická
2291,2014-10-10,9,4,1,Petr,Rybář,Ing.,,68.0,"ekonom, starosta Jednoty Orel",Plzeň,2.0,1.0,1.0,A,1597,5.07,5.0735457635734,0,0,0,0.0,0.0,0,0,Křesťan.a demokrat.unie-Českosl.strana lidová
2292,2014-10-10,9,5,659,Ladislav,Cabada,doc. PhDr.,Ph.D.,40.0,"vysokoškolský pedagog, výzkumník",Tlučná,559491.0,99.0,721.0,A,4612,14.65,14.65196810369476,0,0,0,0.0,0.0,0,0,TOP 09 a Starostové
2293,2014-10-10,9,6,1092,Lumír,Aschenbrenner,Ing.,,54.0,starosta Slovan,Plzeň,2.0,53.0,53.0,A,7783,24.72,24.72599040569304,2,0,8885,54.26,54.26285574691584,1,0,Koalice pro Plzeň
2294,2014-10-10,9,7,792,Jiřina,Holotová,Bc.,,51.0,učitelka odborných předmětů,Horní Bělá,558877.0,99.0,792.0,A,1214,3.85,3.85678431870889,0,0,0,0.0,0.0,0,0,Úsvit přímé demokracie
2295,2014-10-10,9,8,768,Miloslava,Rutová,Mgr.,,66.0,speciální pedagog,Plzeň,2.0,768.0,768.0,A,6012,19.09,19.09966006925691,0,0,0,0.0,0.0,0,0,ANO 2011
2296,2014-10-10,12,1,659,Martin,Gregora,MUDr.,,49.0,primář dětského oddělení Nemocnice Strakonice,Strakonice,550787.0,721.0,721.0,A,7903,19.03,19.03970318974655,2,0,8088,48.74,48.74344603145904,0,0,TOP 09 a Starostové
2297,2014-10-10,12,2,792,Elvíra,Tomášková,JUDr.,,68.0,právní poradkyně,Dobrá Voda u Českých Budějovic,535206.0,99.0,792.0,A,766,1.84,1.84542738749156,0,0,0,0.0,0.0,0,0,Úsvit přímé demokracie
2298,2014-10-10,12,3,7,Karel,Kratochvíle,Ing.,,56.0,ředitel Zemského hřebčince Písek,Písek,549240.0,7.0,7.0,A,6800,16.38,16.3823841187241,2,0,8505,51.25,51.25655396854095,1,0,Česká strana sociálně demokratická
2299,2014-10-10,12,4,53,Jiří,Mánek,Mgr.,,42.0,přírodovědec,Čkyně,550167.0,53.0,53.0,A,5802,13.97,13.97802833188782,0,0,0,0.0,0.0,0,0,Občanská demokratická strana
2300,2014-10-10,12,5,724,Petr,Martan,,,56.0,"ředitel obec. prospěšné spol., poradce v lesnictví",Čkyně,550167.0,724.0,724.0,A,1585,3.81,3.81854100414377,0,0,0,0.0,0.0,0,0,Strana Práv Občanů
2301,2014-10-10,12,6,1,Robert,Huneš,PhDr.,,45.0,ředitel hospice,Vodňany,551953.0,1.0,1.0,A,5518,13.29,13.29382287751758,0,0,0,0.0,0.0,0,0,Křesťan.a demokrat.unie-Českosl.strana lidová
2302,2014-10-10,12,7,768,Mario,Vlček,,,66.0,podnikatel,Praha 4,500119.0,768.0,768.0,A,3929,9.46,9.46564517683338,0,0,0,0.0,0.0,0,0,ANO 2011
2303,2014-10-10,12,8,714,Václav,Trojan,PhDr.,,60.0,psycholog,Prachatice,550094.0,714.0,714.0,A,962,2.31,2.31762551797243,0,0,0,0.0,0.0,0,0,Strana svobodných občanů
2304,2014-10-10,12,9,1002,Miroslav,Krejča,Ing. Bc.,CSc.,58.0,senátor Parlamentu ČR,Písek,549240.0,99.0,1002.0,A,2867,6.9,6.90710224535029,0,0,0,0.0,0.0,0,0,Republika
2305,2014-10-10,12,10,47,Vítězslava,Baborová,Mgr.,,60.0,učitelka,Radomyšl,551660.0,47.0,47.0,A,5376,12.95,12.95172015033246,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2306,2014-10-10,15,1,7,Milan,Štěch,,,60.0,předseda Senátu PČR,Lišov,544779.0,7.0,7.0,A,16730,36.29,36.29303425385599,2,0,13269,61.7,61.70766869739106,1,0,Česká strana sociálně demokratická
2307,2014-10-10,15,2,53,Josef,Doubek,JUDr.,,60.0,advokát,Pelhřimov,547492.0,53.0,53.0,A,3603,7.81,7.81612686291949,0,0,0,0.0,0.0,0,0,Občanská demokratická strana
2308,2014-10-10,15,3,714,Lubomír,Havránek,,,55.0,OSVČ,Horní Cerekev,547913.0,714.0,714.0,A,648,1.4,1.40573139249842,0,0,0,0.0,0.0,0,0,Strana svobodných občanů
2309,2014-10-10,15,4,779,Zdeňka,Bečková,,,55.0,starostka města,Červená Řečice,547778.0,99.0,779.0,A,1573,3.41,3.41236956851855,0,0,0,0.0,0.0,0,0,Starostové pro občany
2310,2014-10-10,15,5,5,Stanislav,Kovář,,,61.0,architekt - ekolog,České Budějovice,544256.0,5.0,5.0,A,583,1.26,1.26472438553485,0,0,0,0.0,0.0,0,0,Strana zelených
2311,2014-10-10,15,6,1,Tomáš,Křišťan,Ing.,,59.0,"učitel, soukromý zemědělec",Humpolec,547999.0,1.0,1.0,A,3723,8.07,8.07644749115994,0,0,0,0.0,0.0,0,0,Křesťan.a demokrat.unie-Českosl.strana lidová
2312,2014-10-10,15,7,659,Ivo,Jahelka,JUDr.,,60.0,advokát,Jindřichův Hradec,545881.0,99.0,721.0,A,8023,17.4,17.40460333644271,2,0,8234,38.29,38.29233130260893,0,0,TOP 09 a Starostové
2313,2014-10-10,15,8,1006,Miroslav,Lidinský,,,42.0,prezident České golfové asociace hendikepovaných,Nový Knín,540901.0,99.0,1006.0,A,1301,2.82,2.8223094778402,0,0,0,0.0,0.0,0,0,Občanská konzervativní strana
2314,2014-10-10,15,9,47,Radek,Nejezchleb,,,40.0,revizor Českých drah,Kunžak,546615.0,47.0,47.0,A,3530,7.65,7.65776514740655,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2315,2014-10-10,15,10,768,Josef,Fučík,,,59.0,jednatel,Pelhřimov,547492.0,99.0,768.0,A,6383,13.84,13.84688808382324,0,0,0,0.0,0.0,0,0,ANO 2011
2316,2014-10-10,18,1,53,Jiří,Burian,Ing.,,65.0,starosta,Sedlčany,541281.0,53.0,53.0,A,9146,19.36,19.36440049967182,2,0,9387,53.46,53.4658540752976,1,0,Občanská demokratická strana
2317,2014-10-10,18,2,714,Karel,Beneš,MUDr.,,63.0,lékař,Příbram,539911.0,714.0,714.0,A,2604,5.51,5.5133281107747,0,0,0,0.0,0.0,0,0,Strana svobodných občanů
2318,2014-10-10,18,3,659,Václav,Švenda,Mgr.,,40.0,"učitel, živnostník",Příbram,539911.0,721.0,721.0,A,7694,16.29,16.29014841947026,0,0,0,0.0,0.0,0,0,TOP 09 a Starostové
2319,2014-10-10,18,4,7,Josef,Řihák,MVDr.,,55.0,senátor,Příbram,539911.0,7.0,7.0,A,8926,18.89,18.89860472994431,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
2320,2014-10-10,18,5,47,Josef,Hála,RSDr.,,61.0,starosta městyse Jince,Jince,540404.0,47.0,47.0,A,6542,13.85,13.85107238889712,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2321,2014-10-10,18,6,1090,Martin,Bartoš,,,46.0,"PODNIKATEL, předseda sdruž.OBČANSKÁ INICIATIVA.CZ",Příbram,539911.0,99.0,792.0,A,2387,5.05,5.05388410154347,0,0,0,0.0,0.0,0,0,OTEVŘENÁ RADNICE s podporou hnutí ÚSVIT
2322,2014-10-10,18,7,768,Vladimír,Danda,MUDr.,,61.0,lékař,Příbram,539911.0,99.0,768.0,A,9932,21.02,21.02856174969829,2,0,8170,46.53,46.53414592470239,0,0,ANO 2011
2323,2014-10-10,21,1,1002,Dimiter,Petrov,Mgr. Bc.,,49.0,právník,Praha 5,500143.0,99.0,1002.0,A,79,0.21,0.21858225886779,0,0,0,0.0,0.0,0,0,Republika
2324,2014-10-10,21,2,79,Daniel,Solis,,Lic. LL.M.,46.0,politolog,Praha 5,500143.0,99.0,79.0,A,275,0.76,0.76088760998284,0,0,0,0.0,0.0,0,0,NE Bruselu - Národní demokracie
2325,2014-10-10,21,3,792,Karol,Hrádela,JUDr.,,55.0,"vedoucí katedry práva, advokát",Praha 5,500143.0,99.0,792.0,A,553,1.53,1.53007581207459,0,0,0,0.0,0.0,0,0,Úsvit přímé demokracie
2326,2014-10-10,21,4,714,Roman,Kříž,,,46.0,živnostník,Praha 5,500143.0,714.0,714.0,A,1667,4.61,4.61236234851419,0,0,0,0.0,0.0,0,0,Strana svobodných občanů
2327,2014-10-10,21,5,303,Václav,Láska,Mgr.,,40.0,advokát,Praha,1.0,99.0,5.0,A,10848,30.01,30.01494106579602,2,0,12752,65.08,65.08114728998673,1,0,Koalice SZ a KDU-ČSL s podporou Pirátů
2328,2014-10-10,21,6,659,Vladimír,Balaš,doc. JUDr.,CSc.,55.0,vysokoškolský pedagog,Praha,1.0,99.0,166.0,A,5014,13.87,13.87305627801449,0,0,0,0.0,0.0,0,0,Starostové a TOP 09
2329,2014-10-10,21,7,47,Lubomír,Ledl,JUDr.,,62.0,"jednatel poradenské spol., člen Zastupitelstva HMP",Praha,1.0,74.0,47.0,A,1454,4.02,4.02302030878202,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2330,2014-10-10,21,8,768,Věra,Adámková,Doc. MUDr.,CSc.,59.0,lékařka,Praha 4,500119.0,99.0,768.0,A,5696,15.76,15.76005755077195,0,0,0,0.0,0.0,0,0,ANO 2011
2331,2014-10-10,21,9,749,Milan,Jančík,JUDr.,MBA,54.0,právník,Praha 5,500143.0,99.0,749.0,A,333,0.92,0.92136572408831,0,0,0,0.0,0.0,0,0,Konzervativní aliance 2014
2332,2014-10-10,21,10,53,Pavel,Žáček,PhDr.,Ph.D.,45.0,"historik, vysokoškolský pedagog",Praha,1.0,99.0,53.0,A,6053,16.74,16.7478280117315,2,0,6842,34.91,34.91885271001326,0,0,Občanská demokratická strana
2333,2014-10-10,21,11,7,Stanislav,Štech,prof. PhDr.,CSc.,59.0,prorektor Univerzity Karlovy,Praha 9,500216.0,99.0,7.0,A,4170,11.53,11.53782303137623,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
2334,2014-10-10,24,1,53,Tomáš,Kladívko,Mgr.,,56.0,programátor,Praha 9,500216.0,53.0,53.0,A,5974,16.71,16.71422975770801,2,0,6745,37.46,37.46181616217717,0,0,Občanská demokratická strana
2335,2014-10-10,24,2,7,Oldřich,Pelčák,Plk. v. v. Ing.,,70.0,letec ve výslužbě,Praha 9,500216.0,99.0,7.0,A,3812,10.66,10.66532370880196,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
2336,2014-10-10,24,3,47,František,Křížek,,,68.0,"výkonný tajemník odbor.sdruž., technik bezp.práce",Praha,1.0,99.0,47.0,A,1868,5.22,5.22634435677913,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2337,2014-10-10,24,4,768,Zuzana,Baudyšová,Ing.,,66.0,ředitelka Nadace Naše dítě,Květnice,564982.0,99.0,768.0,A,13232,37.02,37.02087180348049,2,0,11260,62.53,62.53818383782282,1,0,ANO 2011
2338,2014-10-10,24,5,1002,Ludvík Uwe,Vaník,,,43.0,živnostník,Praha 8,500208.0,99.0,1002.0,A,226,0.63,0.6323093279615,0,0,0,0.0,0.0,0,0,Republika
2339,2014-10-10,24,6,749,Miroslav,Froněk,,,54.0,regionální vydavatel,Praha 9,500216.0,99.0,749.0,A,722,2.02,2.02003245481506,0,0,0,0.0,0.0,0,0,Konzervativní aliance 2014
2340,2014-10-10,24,7,714,František,Pecka,,,53.0,"živnostník, autorizovaný stavitel",Praha 9,500216.0,714.0,714.0,A,1427,3.99,3.99250181858877,0,0,0,0.0,0.0,0,0,Strana svobodných občanů
2341,2014-10-10,24,8,5,Ilona,Picková,Ing.,,47.0,učitelka,Praha,1.0,5.0,5.0,A,2129,5.95,5.95657769570813,0,0,0,0.0,0.0,0,0,Strana zelených
2342,2014-10-10,24,9,137,Petr,Hannig,Mgr.,,68.0,"skladatel a vydavatel, předseda strany",Praha 4,500119.0,137.0,137.0,A,474,1.32,1.32617089138828,0,0,0,0.0,0.0,0,0,Strana zdravého rozumu
2343,2014-10-10,24,10,659,Jiří,Vávra,Mgr.,,47.0,"ved.vývoje, výzkumu a inovací, zastupitel za TOP09",Praha,1.0,721.0,721.0,A,5598,15.66,15.6622460970287,0,0,0,0.0,0.0,0,0,TOP 09 a Starostové
2344,2014-10-10,24,11,155,Ivan,Noveský,Ing. Bc.,,61.0,předseda neziskové organizace,Praha,1.0,99.0,155.0,A,280,0.78,0.78339208773991,0,0,0,0.0,0.0,0,0,DOMOV
2345,2014-10-10,27,1,1001,Ivo,Kasal,JUDr.,,61.0,podnikatel,Praha,1.0,1001.0,1001.0,A,347,1.09,1.09879670677644,0,0,0,0.0,0.0,0,0,ANTIBURSÍK - STOP EKOTERORU !
2346,2014-10-10,27,2,47,Dagmar,Gušlbauerová,,,61.0,odborná referentka,Praha,1.0,47.0,47.0,A,1106,3.5,3.50221659278024,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2347,2014-10-10,27,3,792,Petr,Šefl,,,62.0,hudebník - pedagog,Praha,1.0,99.0,792.0,A,319,1.01,1.01013299556681,0,0,0,0.0,0.0,0,0,Úsvit přímé demokracie
2348,2014-10-10,27,4,724,Milan,Jurových,,,49.0,"vrtař, geolog",Varnsdorf,562882.0,99.0,724.0,A,187,0.59,0.59214692843571,0,0,0,0.0,0.0,0,0,Strana Práv Občanů
2349,2014-10-10,27,5,7,Petr,Pavlík,Ing.,Ph.D.,49.0,vysokoškolský pedagog,Praha,1.0,7.0,7.0,A,2803,8.87,8.87587080430652,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
2350,2014-10-10,27,6,721,Martin,Bursík,RNDr.,,55.0,"ekolog, bývalý ministr životního prostředí",Praha,1.0,795.0,721.0,A,4994,15.81,15.81380620645978,0,0,0,0.0,0.0,0,0,TOP 09
2351,2014-10-10,27,7,79,Vladimír,Stwora,,,60.0,publicista,Chýně,539309.0,99.0,79.0,A,197,0.62,0.62381253958201,0,0,0,0.0,0.0,0,0,NE Bruselu - Národní demokracie
2352,2014-10-10,27,8,53,Zdeněk,Schwarz,MUDr.,,51.0,"ředitel Zdravot. záchr. služby hl.m.Prahy, senátor",Svémyslice,598305.0,99.0,53.0,A,6411,20.3,20.3008233058898,2,0,4878,31.55,31.5585171766837,0,0,Občanská demokratická strana
2353,2014-10-10,27,9,303,Václav,Hampl,prof. RNDr.,DrSc.,52.0,profesor 2. lékařské fakulty Univerzity Karlovy,Praha,1.0,99.0,1.0,A,8588,27.19,27.19442685243825,2,0,10579,68.44,68.44148282331629,1,0,Václav Hampl do Senátu - Koalice KDU-ČSL a SZ
2354,2014-10-10,27,10,129,Miloslav,Dočekal,JUDr.,,73.0,emeritní policejní rada,Praha,1.0,99.0,129.0,A,560,1.77,1.77327422419252,0,0,0,0.0,0.0,0,0,SNK Evropští demokraté
2355,2014-10-10,27,11,155,Zdeňka,Chromíková,Ing.,,62.0,ekonomka,Praha,1.0,99.0,155.0,A,147,0.46,0.46548448385053,0,0,0,0.0,0.0,0,0,DOMOV
2356,2014-10-10,27,12,714,Aleš,Rykl,Ing.,,52.0,manažer prodeje,Praha,1.0,714.0,714.0,A,1028,3.25,3.25522482583913,0,0,0,0.0,0.0,0,0,Strana svobodných občanů
2357,2014-10-10,27,13,1006,Rudolf,Mládek,Ing. Mgr.,,57.0,dopravní specialista,Praha,1.0,99.0,1006.0,A,125,0.39,0.39582013932868,0,0,0,0.0,0.0,0,0,Občanská konzervativní strana
2358,2014-10-10,27,14,768,Laura,Janáčková,Doc. PhDr. Dr. phil.,CSc.,48.0,klinická psycholožka,Praha,1.0,99.0,768.0,A,4189,13.26,13.26472450918302,0,0,0,0.0,0.0,0,0,ANO 2011
2359,2014-10-10,27,15,1002,Eva,Jurinová,Mgr.,,60.0,novinářka,Sadská,537764.0,99.0,1002.0,A,579,1.83,1.83343888537048,0,0,0,0.0,0.0,0,0,Republika
2360,2014-10-10,30,1,143,Karel,Kasal,,,64.0,zakladatel Radio BEAT,Praha 1,500054.0,99.0,143.0,A,1534,3.98,3.98079667834436,0,0,0,0.0,0.0,0,0,Spojení demokraté - Sdružení nezávislých
2361,2014-10-10,30,2,47,Rudolf,CARVAN,Bc.,,58.0,státní zaměstnanec,Kladno,532053.0,99.0,47.0,A,4219,10.94,10.94848838718048,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2362,2014-10-10,30,3,768,Jiří,LANDA,MUDr.,,58.0,"lékař, fytoterapeut",Praha 4,500119.0,768.0,768.0,A,5738,14.89,14.89035941352017,0,0,0,0.0,0.0,0,0,ANO 2011
2363,2014-10-10,30,4,1002,Otto,CHALOUPKA,,,53.0,OSVČ,Hodonín,586021.0,1002.0,1002.0,A,965,2.5,2.50421694563383,0,0,0,0.0,0.0,0,0,Republika
2364,2014-10-10,30,5,79,Josef,HAUSMANN,RNDr.,CSc.,61.0,publicista,Vysoké nad Jizerou,577693.0,99.0,79.0,A,671,1.74,1.74127416634228,0,0,0,0.0,0.0,0,0,NE Bruselu - Národní demokracie
2365,2014-10-10,30,6,53,Lenka,KOHOUTOVÁ,,,46.0,předsedkyně správní rady nadačního fondu,Praha 8,500208.0,53.0,53.0,A,3005,7.79,7.7981056182691,0,0,0,0.0,0.0,0,0,Občanská demokratická strana
2366,2014-10-10,30,7,659,Michaela,VOJTOVÁ,Ing.,,46.0,ekonomka,Kladno,532053.0,99.0,721.0,A,7220,18.73,18.73621383158167,2,0,7633,44.59,44.59048954317093,0,0,TOP 09 a Starostové
2367,2014-10-10,30,8,132,Radek,STEHLÍK,MgA.,,41.0,svobodné umění - výtvarník,Karlovy Vary,554961.0,99.0,132.0,A,639,1.65,1.65823277539898,0,0,0,0.0,0.0,0,0,Aktiv nezávislých občanů
2368,2014-10-10,30,9,40,Jana,ŠRÁMKOVÁ,Mgr.,,63.0,středoškolská učitelka,Kladno,532053.0,99.0,40.0,A,2738,7.1,7.10522901258596,0,0,0,0.0,0.0,0,0,Klub angažovaných nestraníků
2369,2014-10-10,30,10,7,Jiří,DIENSTBIER,Mgr.,,45.0,"právník, senátor",Praha 2,500089.0,7.0,7.0,A,11806,30.63,30.63708317114311,2,0,9485,55.4,55.40951045682906,1,0,Česká strana sociálně demokratická
2370,2014-10-10,30,11,80,Miloslava,CHALUPOVÁ,,,52.0,administrativa,Kladno,532053.0,99.0,80.0,E,0,0.0,0.0,0,0,0,0.0,0.0,0,0,Nezávislí kandidáti
2371,2014-10-10,33,1,53,Josef,Holub,Ing.,,63.0,viceprezident Svazu průmyslu a dopravy ČR,Děčín,562335.0,53.0,53.0,A,2263,6.64,6.64688950243787,0,0,0,0.0,0.0,0,0,Občanská demokratická strana
2372,2014-10-10,33,2,79,Jaroslav,Kuba,JUDr. PhDr.,CSc.,63.0,ústavní právník,Praha 1,500054.0,99.0,79.0,A,333,0.97,0.97808846854256,0,0,0,0.0,0.0,0,0,NE Bruselu - Národní demokracie
2373,2014-10-10,33,3,720,Martin,Zíka,,,46.0,OSVČ,Děčín,562335.0,720.0,720.0,A,1453,4.26,4.26775538976678,0,0,0,0.0,0.0,0,0,Česká pirátská strana
2374,2014-10-10,33,4,7,Jaroslav,Sykáček,Ing.,,55.0,senátor SP ČR,Rumburk,562777.0,7.0,7.0,A,5698,16.73,16.73618046172825,2,0,4438,28.56,28.56407285833816,0,0,Česká strana sociálně demokratická
2375,2014-10-10,33,5,166,Zbyněk,Linhart,Ing.,,45.0,starosta města,Krásná Lípa,562611.0,99.0,166.0,A,11353,33.34,33.34606121130235,2,0,11099,71.43,71.43592714166184,1,0,STAROSTOVÉ A NEZÁVISLÍ
2376,2014-10-10,33,6,714,Vladimír,Gregor,Ing.,,56.0,ekonom,Děčín,562335.0,99.0,714.0,A,1243,3.65,3.65094284203724,0,0,0,0.0,0.0,0,0,Strana svobodných občanů
2377,2014-10-10,33,7,1077,Josef,Zoser,,,65.0,starosta obce,Jiřetín pod Jedlovou,562572.0,112.0,112.0,A,3501,10.28,10.28314633143394,0,0,0,0.0,0.0,0,0,Pro! Zosera
2378,2014-10-10,33,8,47,Václav,Šenkýř,Doc. Dr.,CSc.,73.0,organizační a ekonomický poradce,Děčín,562335.0,47.0,47.0,A,2351,6.9,6.90536333196263,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2379,2014-10-10,33,9,768,Marcela,Dvořáčková,Bc.,,52.0,manažerka,Horní Habartice,545929.0,768.0,768.0,A,5091,14.95,14.95329847852904,0,0,0,0.0,0.0,0,0,ANO 2011
2380,2014-10-10,33,10,724,Petr,Šmíd,Mgr.,,50.0,ředitel školy,Varnsdorf,562882.0,724.0,724.0,A,760,2.23,2.23227398225929,0,0,0,0.0,0.0,0,0,Strana Práv Občanů
2381,2014-10-10,36,1,47,Jan,Dvořák,,,47.0,strážník městské policie,Zákupy,562262.0,47.0,47.0,A,3421,10.38,10.3880723915948,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2382,2014-10-10,36,2,768,Milan,Adamec,Bc.,,50.0,vedoucí úředník,Nový Bor,561860.0,768.0,768.0,A,5103,15.49,15.49556662213045,0,0,0,0.0,0.0,0,0,ANO 2011
2383,2014-10-10,36,3,785,Libor,Kleibl,Ing.,,56.0,ředitel FC Slovan Liberec a.s.,Liberec,563889.0,785.0,785.0,A,1104,3.35,3.35236244382363,0,0,0,0.0,0.0,0,0,PRO Sport a Zdraví
2384,2014-10-10,36,4,5,Josef,Jadrný,,,57.0,"stavař, předs. o.s. Naše Podještědí, nám. hejtmana",Janův Důl,546658.0,5.0,5.0,A,1616,4.9,4.90708125835054,0,0,0,0.0,0.0,0,0,Strana zelených
2385,2014-10-10,36,5,53,Karel,Tejnora,MUDr.,,59.0,lékař,Česká Lípa,561380.0,53.0,53.0,A,5250,15.94,15.94194096927001,0,0,0,0.0,0.0,0,0,Občanská demokratická strana
2386,2014-10-10,36,6,724,Miroslav,Coufal,MUDr.,,62.0,lékař,Nový Bor,561860.0,724.0,724.0,A,2787,8.46,8.4628932345439,0,0,0,0.0,0.0,0,0,Strana Práv Občanů
2387,2014-10-10,36,7,714,Oldřich,Voženílek,JUDr.,,52.0,advokát,Rumburk,562777.0,714.0,714.0,A,888,2.69,2.69646544394509,0,0,0,0.0,0.0,0,0,Strana svobodných občanů
2388,2014-10-10,36,8,703,Jiří,Vosecký,,,63.0,starosta obce Okrouhlá,Okrouhlá,561894.0,703.0,703.0,A,6633,20.14,20.14150370460342,2,0,8246,59.32,59.32800920929563,1,0,Starostové pro Liberecký kraj
