,DATUMVOLEB,OBVOD,CKAND,VSTRANA,JMENO,PRIJMENI,TITULPRED,TITULZA,VEK,POVOLANI,BYDLISTEN,BYDLISTEK,PSTRANA,NSTRANA,PLATNOST,HLASY_K1,PROC_K1,URIZ_PR_K1,ZVOLEN_K1,LOS_K1,HLASY_K2,PROC_K2,URIZ_PR_K2,ZVOLEN_K2,LOS_K2,NAZEV_VS
2760,2018-01-05,39,1,1114,Luďka,Tomešová,,,49.0,ředitelka tiskárny,Trutnov,579025.0,1114.0,1114.0,A,759,3.34,3.34096311295008,0,0,0,0.0,0.0,0,0,Svoboda a přímá demokracie - Tomio Okamura (SPD)
2761,2018-01-05,39,2,1173,Blanka,Horáková,,,41.0,majitelka firmy,Trutnov,579025.0,1173.0,1173.0,A,455,2.0,2.00281714939695,0,0,0,0.0,0.0,0,0,Občanská demokratická aliance
2762,2018-01-05,39,3,9,Klára,Sovová,Mgr.,,51.0,majitelka Luční boudy a pivovaru Paroháč,Praha,1.0,9.0,9.0,A,2700,11.88,11.8848490183995,0,0,0,0.0,0.0,0,0,Nezávislá iniciativa (NEI)
2763,2018-01-05,39,4,768,Jiří,Hlavatý,Ing.,,69.0,Statutární ředitel Juta a.s.,Dvůr Králové nad Labem,579203.0,99.0,768.0,A,5728,25.21,25.21348710273791,2,0,14859,32.88,32.88116840008851,0,0,ANO 2011
2764,2018-01-05,39,5,7,Karel,Šklíba,,,67.0,místostarosta,Úpice,579777.0,7.0,7.0,A,1294,5.69,5.69592393696628,0,0,0,0.0,0.0,0,0,Česká strana sociálně demokratická
2765,2018-01-05,39,6,166,Jan,Sobotka,Ing.,,56.0,starosta města Vrchlabí,Vrchlabí,579858.0,99.0,166.0,A,7615,33.51,33.51967602781935,2,0,30331,67.11,67.11883159991147,1,0,STAROSTOVÉ A NEZÁVISLÍ
2766,2018-01-05,39,7,47,Iva,Řezníčková,,,43.0,předsedkyně odborové org. Oblastní nemocnice TR,Trutnov,579025.0,99.0,47.0,A,1612,7.09,7.09569504357777,0,0,0,0.0,0.0,0,0,Komunistická strana Čech a Moravy
2767,2018-01-05,39,8,720,Jaroslav,Dvorský,Mgr.,,54.0,"středoškolský učitel, učitel ZUŠ",Malé Svatoňovice,579513.0,99.0,720.0,A,2406,10.59,10.59072101417378,0,0,0,0.0,0.0,0,0,Česká pirátská strana
2768,2018-01-05,39,9,80,Terezie,Holovská,PhDr.,,55.0,OSVČ,Praha,1.0,99.0,80.0,A,149,0.65,0.65586759397834,0,0,0,0.0,0.0,0,0,Nezávislý kandidát
